cnpj,gtin,category
00063960006212,07894900700015,REFRIGERANTES
08540603000198,07891000015391,LEITE
71322150001301,07898951721050,CERVEJAS
71322150004408,07896022204907,"BOLOS, BISCOITOS E BOLACHAS"
13004510024100,07894900031515,REFRIGERANTES
32860231000676,07891150040960,LIMPEZA ROUPAS
71322150001301,07896050411025,"BOLOS, BISCOITOS E BOLACHAS"
00063960023575,07891150042759,MASSAS E MOLHOS
71322150003266,07898951850118,MASSAS E MOLHOS
03640467002219,07891032015222,MASSAS E MOLHOS
32860231000676,07891150007406,CABELO
75315333009246,07891999948908,MASSAS E MOLHOS
06057223023112,07891048070284,DOCES E SOBREMESAS
47508411110687,07898215153108,LEITE
09379531000101,07891079012420,MASSAS E MOLHOS
03640467002219,07891962047560,"BOLOS, BISCOITOS E BOLACHAS"
00063960023575,07896102502299,MASSAS E MOLHOS
03720882000905,07891000243169,BOMBONIERE
47508411113945,07895000391424,LIMPEZA ROUPAS
75315333008002,07896079813008,DOCES E SOBREMESAS
47508411152681,07891962036984,"BOLOS, BISCOITOS E BOLACHAS"
71322150004408,07894900035117,REFRIGERANTES
17676214000185,07891962054117,"BOLOS, BISCOITOS E BOLACHAS"
47508411113945,07898215152477,LEITE
47508411113945,07891025109396,IOGURTES E SOBREMESAS
32860231000676,07896013102663,LIMPEZA ROUPAS
47508411113945,07898905385062,DESTILADOS
06057223023112,07899884204092,CABELO
00063960023575,07891025700609,IOGURTES E SOBREMESAS
39346861029909,07891156001040,IOGURTES E SOBREMESAS
41185455001501,07891098000972,CAFÉS E CHÁS
47508411113945,08896019013634,CAFÉS E CHÁS
06057223023112,07896061300783,"BOLOS, BISCOITOS E BOLACHAS"
47508411135833,05411681401164,CERVEJAS
39346861029909,00891849010103,CERVEJAS
47508411137100,07891999932006,IOGURTES E SOBREMESAS
71322150004408,07896022200435,MASSAS E MOLHOS
71322150001301,08852069302661,"BOLOS, BISCOITOS E BOLACHAS"
76430438007184,09899469366557,"BOLOS, BISCOITOS E BOLACHAS"
47508411110687,08410525146435,BOMBONIERE
75315333008002,07896036000304,MASSAS E MOLHOS
47508411135833,07896045505319,CERVEJAS
71322150001301,07898915949261,CERVEJAS
71322150003266,05411681014005,CERVEJAS
47508411135833,07891962054650,"BOLOS, BISCOITOS E BOLACHAS"
00063960005917,07896003702866,"BOLOS, BISCOITOS E BOLACHAS"
47508411110687,07891700203067,SUCOS E REFRESCOS
06057223023112,07896013511656,CABELO
71322150004408,07892840812416,REFRIGERANTES
71322150003266,07891000100233,"BOLOS, BISCOITOS E BOLACHAS"
47508411113945,07891048038338,CAFÉS E CHÁS
47508411113945,00826489088410,CAFÉS E CHÁS
06057223023112,07896025802490,MASSAS E MOLHOS
09379531000101,07896102593051,MASSAS E MOLHOS
05154589000368,07896005800027,CAFÉS E CHÁS
71322150003266,07896045505357,CERVEJAS
71322150004408,07896058256444,"BOLOS, BISCOITOS E BOLACHAS"
76430438007184,07891008170597,BOMBONIERE
13004510024100,07891149108473,CERVEJAS
32860231000676,07896000719430,CABELO
76430438007184,07898925943709,CERVEJAS
06057223035552,07891035051265,LIMPEZA ROUPAS
71322150003266,07896102582949,CERVEJAS
39346861026802,07896010170375,CABELO
71322150004408,07891962045160,"BOLOS, BISCOITOS E BOLACHAS"
47508411113945,07896089011982,CAFÉS E CHÁS
08540603000198,08410010813729,"ÓLEOS, AZEITES E VINAGRES"
00063960023575,07891999010728,IOGURTES E SOBREMESAS
47508411135833,07891097000140,IOGURTES E SOBREMESAS
47508411137100,07891515429454,AVES CONGELADAS
00063960005917,07898370100115,DOCES E SOBREMESAS
71322150004408,07896070121065,MASSAS E MOLHOS
00063960023575,07898919412037,CABELO
39346861029909,07898142861688,BOMBONIERE
06057223023112,07891193049203,"BOLOS, BISCOITOS E BOLACHAS"
39346861029909,07622210661777,"BOLOS, BISCOITOS E BOLACHAS"
71322150003266,07891150049529,CERVEJAS
09379531000101,07896417204239,MASSAS E MOLHOS
03720882000905,07898403782103,IOGURTES E SOBREMESAS
75315333008002,07896510100384,BEBIDAS LÁCTEAS
47508411113945,07898944992078,LEITE
75315333008002,07891035040436,LIMPEZA ROUPAS
71322150003266,07896009500275,CONSERVAS E ENLATADOS
21911839000232,07891962054117,"BOLOS, BISCOITOS E BOLACHAS"
39346861029909,07896058256888,"BOLOS, BISCOITOS E BOLACHAS"
39346861029909,07896071023245,"BOLOS, BISCOITOS E BOLACHAS"
75315333008002,07898954857459,"BOLOS, BISCOITOS E BOLACHAS"
08540603000198,07891150037465,CABELO
13004510024100,07896000726544,CABELO
01915625001037,07896052600076,REFRIGERANTES
39346861029909,07898922974522,"BOLOS, BISCOITOS E BOLACHAS"
75315333008002,07896071001656,"BOLOS, BISCOITOS E BOLACHAS"
71322150001301,07896003702309,"BOLOS, BISCOITOS E BOLACHAS"
00063960005917,07891910030224,"BOLOS, BISCOITOS E BOLACHAS"
00063960023575,07500435128759,CABELO
41185455001501,08005121050271,MASSAS E MOLHOS
00063960005917,07891132007530,MASSAS E MOLHOS
09535928000730,07891203057532,MASSAS E MOLHOS
21911839000232,07896022202415,"BOLOS, BISCOITOS E BOLACHAS"
47508411110687,07896058591958,BOMBONIERE
00063960023575,07891149010301,CERVEJAS
71322150001301,07896003700978,"BOLOS, BISCOITOS E BOLACHAS"
47508411135833,07898929988836,CERVEJAS
47508411152681,07891089100476,CONSERVAS E ENLATADOS
41185455001501,07896259412885,LEITE
03720882000905,07896388222331,LIMPEZA ROUPAS
03720882000905,07897773307640,DOCES E SOBREMESAS
47508411135833,07891000018774,"BOLOS, BISCOITOS E BOLACHAS"
51010502000800,07891829601584,REFRIGERANTES
39346861029909,07896098900710,LIMPEZA ROUPAS
47508411135833,07891025106845,IOGURTES E SOBREMESAS
47508411134004,05601024021979,"ÓLEOS, AZEITES E VINAGRES"
13004510024100,00011509031327,CABELO
71322150003266,07896455004549,MASSAS E MOLHOS
47508411110687,07891150016897,LIMPEZA ROUPAS
03720882000905,00786471696149,MASSAS E MOLHOS
06057223023112,07896455001838,MASSAS E MOLHOS
75315333009831,07896098900345,LIMPEZA ROUPAS
00063960005917,07897773305936,DOCES E SOBREMESAS
32860231000676,07898957390182,CABELO
75315333007111,07896000714961,CABELO
75315333008002,07897721410095,MASSAS E MOLHOS
32860231000676,07896022200879,MASSAS E MOLHOS
39346861026802,07891000252833,IOGURTES E SOBREMESAS
05154589000368,07896048258038,"ÓLEOS, AZEITES E VINAGRES"
47508411135833,00000078905351,CERVEJAS
13004510024100,07891010568771,HIGIENE INFANTIL
06057223023112,07896079827630,"BOLOS, BISCOITOS E BOLACHAS"
39346861026802,07891025114680,IOGURTES E SOBREMESAS
41185455000378,07896279115261,CABELO
17676214000185,07891079000250,MASSAS E MOLHOS
32860231000676,07898994092230,FARINHAS
47508411110687,07891025114475,IOGURTES E SOBREMESAS
47508411152681,07891048061787,DOCES E SOBREMESAS
71322150004408,07892840813505,REFRIGERANTES
09379531000101,07896417204789,MASSAS E MOLHOS
71322150001301,07896003704174,"BOLOS, BISCOITOS E BOLACHAS"
11517841005903,07898099394055,CERVEJAS
75315333009246,07894024480572,MASSAS E MOLHOS
00063960006212,07792798172269,CERVEJAS
47508411137100,07891048046616,DOCES E SOBREMESAS
32860231000676,07898944992115,IOGURTES E SOBREMESAS
13004510024100,07891079012987,MASSAS E MOLHOS
05154589000368,07891050000101,DESTILADOS
06057223035552,07891150039001,LIMPEZA ROUPAS
71322150001301,07896002301718,"BOLOS, BISCOITOS E BOLACHAS"
05154589000368,05000267014074,DESTILADOS
71322150001301,07898377661015,CERVEJAS
32860231000676,07891150043381,CABELO
47508411110687,07891000243558,BOMBONIERE
00063960005917,07896004400297,DOCES E SOBREMESAS
76430438007184,07891000073018,IOGURTES E SOBREMESAS
75315333008274,07891021006071,CAFÉS E CHÁS
76430438007184,07891000110430,IOGURTES E SOBREMESAS
39346861026802,07891150037199,CORPO
75315333008002,07891962026138,"BOLOS, BISCOITOS E BOLACHAS"
08540603000198,07891000117224,IOGURTES E SOBREMESAS
47508411152681,07898409952913,DOCES E SOBREMESAS
47508411134004,07891132005949,SUCOS E REFRESCOS
71322150001301,07891991014809,CERVEJAS
47508411110687,07898530841261,BOMBONIERE
71322150004408,07891203022004,"BOLOS, BISCOITOS E BOLACHAS"
00063960005917,07896002362412,"BOLOS, BISCOITOS E BOLACHAS"
75315333008002,07896102502947,MASSAS E MOLHOS
75315333008002,07896061300677,"BOLOS, BISCOITOS E BOLACHAS"
39346861026802,07896051123675,IOGURTES E SOBREMESAS
47508411135833,07896024799272,"BOLOS, BISCOITOS E BOLACHAS"
03720882000905,07893000383005,"MANTEIGAS, PATÊS E REQUEIJÃO"
47508411113945,07891025105428,IOGURTES E SOBREMESAS
47508411135833,07891025107255,IOGURTES E SOBREMESAS
75315333008002,07891150050938,LIMPEZA ROUPAS
08540603000198,07501059273245,CAFÉS E CHÁS
47508411110687,07891025106067,IOGURTES E SOBREMESAS
00063960005917,05410228141785,CERVEJAS
71322150004408,07898568810239,CERVEJAS
75315333009831,07896056402782,LIMPEZA CASA
47508411113945,07613033174728,CAFÉS E CHÁS
06057223023112,07894000050720,MASSAS E MOLHOS
47508411137100,07896003703399,"BOLOS, BISCOITOS E BOLACHAS"
71322150004408,07894900011593,REFRIGERANTES
00063960023575,08001250152091,MASSAS E MOLHOS
00063960006212,07896052601110,REFRIGERANTES
71322150003266,07899914200063,CERVEJAS
21911839000232,07896061300189,"BOLOS, BISCOITOS E BOLACHAS"
76430438007184,01296940900039,BOMBONIERE
17676214000185,07897395020101,CERVEJAS
75315333008002,07891962050089,"BOLOS, BISCOITOS E BOLACHAS"
71322150003266,07891193020394,"BOLOS, BISCOITOS E BOLACHAS"
71322150003266,07896022204143,MASSAS E MOLHOS
71322150001301,07896283006456,"BOLOS, BISCOITOS E BOLACHAS"
76430438007184,07622210869050,BOMBONIERE
47508411113945,07896030519635,"MANTEIGAS, PATÊS E REQUEIJÃO"
75315333009831,07896058257601,"BOLOS, BISCOITOS E BOLACHAS"
75315333008274,07891143017146,"MANTEIGAS, PATÊS E REQUEIJÃO"
71322150001301,07790580413422,BOMBONIERE
75315333009831,07898954857374,"BOLOS, BISCOITOS E BOLACHAS"
47508411135833,07891000248768,BOMBONIERE
51010502000800,07896102593051,MASSAS E MOLHOS
17676214000185,07891962045177,"BOLOS, BISCOITOS E BOLACHAS"
47508411110687,07896292321243,MASSAS E MOLHOS
00063960005917,07891000247648,"BOLOS, BISCOITOS E BOLACHAS"
06057223023112,07891150059351,"BOLOS, BISCOITOS E BOLACHAS"
41185455001501,07891098000415,CAFÉS E CHÁS
03720882000905,07897575102689,CERVEJAS
41185455000378,07506295369523,CABELO
71322150001301,01911896571347,"BOLOS, BISCOITOS E BOLACHAS"
76430438007184,07891079000229,MASSAS E MOLHOS
06057223023112,07896070161214,MASSAS E MOLHOS
41185455001501,07898960497038,MASSAS E MOLHOS
47508411113945,08711000362747,CAFÉS E CHÁS
41185455000378,07896102502947,MASSAS E MOLHOS
47508411152681,07891098000170,CAFÉS E CHÁS
06057223035552,07896040700207,LIMPEZA ROUPAS
47508411113945,07896003702057,"BOLOS, BISCOITOS E BOLACHAS"
76430438007184,07891149107704,CERVEJAS
71322150003266,07891000089798,"BOLOS, BISCOITOS E BOLACHAS"
71322150003266,07891962037011,"BOLOS, BISCOITOS E BOLACHAS"
47508411152681,07891094001614,CONSERVAS E ENLATADOS
47508411110687,07895000488797,BOMBONIERE
75315333009831,07891150026513,LIMPEZA ROUPAS
75315333007111,07891150047280,CABELO
06057223035552,07891035050602,LIMPEZA ROUPAS
05154589000368,07896224802963,CAFÉS E CHÁS
03720882000905,07891268400236,DENTAL
71322150001301,07891000243152,BOMBONIERE
71322150003266,07891031101308,CONSERVAS E ENLATADOS
47508411113945,07014706111925,DESTILADOS
06057223023112,04796408422303,DOCES E SOBREMESAS
47508411135833,07896085076442,"BOLOS, BISCOITOS E BOLACHAS"
13004510024100,07891035285202,LIMPEZA CASA
41185455000378,07897664150010,LIMPEZA ROUPAS
47508411110687,07897469400716,IOGURTES E SOBREMESAS
08540603000198,07891000027974,IOGURTES E SOBREMESAS
75315333007111,07891350028874,CABELO
03720882000905,07898403781533,BEBIDAS LÁCTEAS
03640467002219,07891000086193,"BOLOS, BISCOITOS E BOLACHAS"
03720882000905,07896045041053,CAFÉS E CHÁS
00063960023575,07891037144705,CABELO
17676214000185,07891962005959,"BOLOS, BISCOITOS E BOLACHAS"
00063960005917,07896022201890,MASSAS E MOLHOS
47508411152681,08711000360835,CAFÉS E CHÁS
03720882000905,07892840120214,APERITIVOS E SALGADINHOS
03720882000905,07895144081014,BOMBONIERE
71322150003266,07896292307780,CONSERVAS E ENLATADOS
43235985000732,07891150055643,CABELO
13004510024100,07896089028775,CAFÉS E CHÁS
43235985000732,07891150043251,CABELO
47508411134004,07894900320015,REFRIGERANTES
41185455001501,07896098900611,LIMPEZA CASA
75315333008274,07898403780291,"MANTEIGAS, PATÊS E REQUEIJÃO"
03720882000905,07896417202587,MASSAS E MOLHOS
47508411152681,07896237900793,CONSERVAS E ENLATADOS
75315333007111,07896052605231,REFRIGERANTES
47508411152681,07896024720115,"BOLOS, BISCOITOS E BOLACHAS"
21911839000232,07896002361019,"BOLOS, BISCOITOS E BOLACHAS"
06057223035552,07897534809512,LIMPEZA ROUPAS
39346861029909,07896058256413,"BOLOS, BISCOITOS E BOLACHAS"
71322150001301,07896283001321,"BOLOS, BISCOITOS E BOLACHAS"
47508411110687,07896000530066,SUCOS E REFRESCOS
41185455001501,07899970400322,BOMBONIERE
51010502000800,00105454769890,REFRIGERANTES
03720882000905,00736920111136,CERVEJAS
75315333008274,07896089016291,CAFÉS E CHÁS
32860231000676,06897020171995,CABELO
41185455000378,07622210962072,BOMBONIERE
39346861029909,07896098900741,LIMPEZA ROUPAS
47508411135833,07895000381982,PÃES E BOLOS INDUSTRIALIZADOS
43235985000732,07891150051584,CABELO
47508411113945,07896071024730,"BOLOS, BISCOITOS E BOLACHAS"
06057223023112,07891910030286,DOCES E SOBREMESAS
32860231000676,07891150001596,LIMPEZA ROUPAS
75315333008002,07896256040098,TEMPEROS E CONDIMENTOS
76430438007184,00899212400056,BOMBONIERE
47508411135833,07897395040390,CERVEJAS
47508411113945,07898553442940,IOGURTES E SOBREMESAS
41185455000378,07896013105657,LIMPEZA ROUPAS
00063960005917,08001250009999,MASSAS E MOLHOS
47508411110687,07891025422174,IOGURTES E SOBREMESAS
05154589000368,01829451172581,LIMPEZA ROUPAS
11517841005903,07897395020644,CERVEJAS
47508411135833,07891999011367,IOGURTES E SOBREMESAS
13004510024100,00037000964414,LIMPEZA ROUPAS
75315333008002,07896510100292,BEBIDAS LÁCTEAS
47508411152681,07896292302884,DOCES E SOBREMESAS
47508411152681,07622210942944,"BOLOS, BISCOITOS E BOLACHAS"
00063960023575,07896348841787,IOGURTES E SOBREMESAS
08540603000198,07896259412861,BEBIDAS LÁCTEAS
47508411152681,07891048036563,CAFÉS E CHÁS
00063960005917,08007290137005,MASSAS E MOLHOS
00063960023575,07891025103684,IOGURTES E SOBREMESAS
71322150001301,05400265022932,BOMBONIERE
75315333008002,00080432400432,DESTILADOS
06057223035552,07500435121590,LIMPEZA ROUPAS
39346861029909,07896019607636,BOMBONIERE
71322150004408,07891079000229,MASSAS E MOLHOS
39346861029909,07891150063556,LIMPEZA ROUPAS
71322150003266,07896058256451,"BOLOS, BISCOITOS E BOLACHAS"
71322150004408,02820102502961,MASSAS E MOLHOS
05154589000368,05011007015497,DESTILADOS
41185455000378,07893000437029,AVES CONGELADAS
32860231000676,07896481130144,FARINHAS
51010502000800,07891032015550,MASSAS E MOLHOS
06057223023112,07896462300153,REFRIGERANTES
32860231000676,07891150058965,CABELO
47508411135833,07891149106806,CERVEJAS
08540603000198,07891000006290,CAFÉS E CHÁS
47508411134004,05410769300085,CERVEJAS
41185455001501,07898957617067,MASSAS E MOLHOS
41185455001501,07891528020600,DENTAL
76430438007184,07894900011593,REFRIGERANTES
41185455001501,07891000258477,BOMBONIERE
03720882000905,07898408250409,DOCES E SOBREMESAS
76430438007184,07891000070444,IOGURTES E SOBREMESAS
39346861029909,07898939399066,LIMPEZA ROUPAS
39346861029909,05898449705564,CERVEJAS
47508411113945,07896013105046,LIMPEZA ROUPAS
08540603000198,04891465032004,LIMPEZA ROUPAS
47508411113945,07896000594044,SUCOS E REFRESCOS
47508411113945,07891000266588,BOMBONIERE
13004510024100,07891079052983,MASSAS E MOLHOS
47508411152681,07896292311282,CONSERVAS E ENLATADOS
47508411135833,07891962051062,"BOLOS, BISCOITOS E BOLACHAS"
00063960023575,07891150037632,CABELO
47508411113945,07892840252045,APERITIVOS E SALGADINHOS
76430438007184,07898205924770,IOGURTES E SOBREMESAS
47508411135833,08415992407164,CERVEJAS
13004510024100,07897395011109,CERVEJAS
39346861029909,07897184000215,REFRIGERANTES
06057223023112,07501001133290,CABELO
13004510024100,07898925943013,CERVEJAS
76430438007184,07891025178736,IOGURTES E SOBREMESAS
47508411113945,07891025114390,IOGURTES E SOBREMESAS
71322150003266,07896022200213,CERVEJAS
47508411152681,07891048050057,DOCES E SOBREMESAS
06057223023112,07896071001991,"BOLOS, BISCOITOS E BOLACHAS"
76430438007184,07896262304313,BOMBONIERE
21911839000232,07891962045177,"BOLOS, BISCOITOS E BOLACHAS"
41185455000378,07891000118962,SOLÚVEIS MATINAIS
32860231000676,07898524347939,CABELO
47508411135833,07295000387999,PÃES E BOLOS INDUSTRIALIZADOS
41185455001501,07892840253448,APERITIVOS E SALGADINHOS
03720882000905,07891025115311,IOGURTES E SOBREMESAS
47508411113945,07896010002133,DESTILADOS
76430438007184,07891097000126,IOGURTES E SOBREMESAS
75315333009246,07896052606344,REFRIGERANTES
41185455000378,07896013544289,CABELO
71322150004408,07891203021601,"BOLOS, BISCOITOS E BOLACHAS"
32860231000676,07891000243121,BOMBONIERE
39346861029909,08891909051741,"BOLOS, BISCOITOS E BOLACHAS"
01915625001037,07898028010308,REFRIGERANTES
47508411137100,07896030519314,"MANTEIGAS, PATÊS E REQUEIJÃO"
13004510024100,00000078989177,LIMPEZA ROUPAS
00063960023575,07896336803490,CERVEJAS
00063960005917,07891000241295,"BOLOS, BISCOITOS E BOLACHAS"
47508411110687,07896490290662,SUCOS E REFRESCOS
47508411135833,07622300990701,"BOLOS, BISCOITOS E BOLACHAS"
75315333009831,07897395011123,CERVEJAS
03640467002219,09898990050560,"BOLOS, BISCOITOS E BOLACHAS"
47508411137100,07898370100016,DOCES E SOBREMESAS
47508411110687,07896036095072,MASSAS E MOLHOS
00063960005917,07896205788156,MASSAS E MOLHOS
00063960023575,07891150023338,CABELO
47508411135833,07622300989408,"BOLOS, BISCOITOS E BOLACHAS"
71322150004408,04465000189890,REFRIGERANTES
05154589000368,07896213000462,"BOLOS, BISCOITOS E BOLACHAS"
47508411137100,05601055316662,BOMBONIERE
47508411113945,07896037916086,DESTILADOS
71322150001301,08713621999944,"BOLOS, BISCOITOS E BOLACHAS"
39346861026802,07891999650139,IOGURTES E SOBREMESAS
47508411152681,07891031110072,CONSERVAS E ENLATADOS
03640467002219,07896003703399,"BOLOS, BISCOITOS E BOLACHAS"
39346861029909,07896629642188,IOGURTES E SOBREMESAS
75315333009831,07891091066043,DOCES E SOBREMESAS
06057223035552,07891132006014,SUCOS E REFRESCOS
00063960006212,07891149200504,CERVEJAS
00063960023575,07891999011404,IOGURTES E SOBREMESAS
06057223023112,00000002311753,DOCES E SOBREMESAS
75315333009246,04896484903151,MASSAS E MOLHOS
75315333008002,07896369610461,FARINHAS
75315333009831,07896032500716,DOCES E SOBREMESAS
00063960023575,07896036095102,MASSAS E MOLHOS
47508411152681,07895000482719,"BOLOS, BISCOITOS E BOLACHAS"
75315333009831,07896181700128,DOCES E SOBREMESAS
71322150004408,07891000023808,"BOLOS, BISCOITOS E BOLACHAS"
71322150001301,07622210754714,"BOLOS, BISCOITOS E BOLACHAS"
03720882000905,00070177197216,CAFÉS E CHÁS
06057223023112,07897664168220,CABELO
75315333008002,07896003703641,"BOLOS, BISCOITOS E BOLACHAS"
47508411110687,07892840272647,APERITIVOS E SALGADINHOS
47508411134004,07896036098318,"ÓLEOS, AZEITES E VINAGRES"
71322150001301,07891991010023,CERVEJAS
00063960005917,07891000259351,"BOLOS, BISCOITOS E BOLACHAS"
06057223023112,07898170071028,CABELO
32860231000676,07891164019341,AVES CONGELADAS
47508411113945,07898080640932,LEITE
00063960005917,07891048047101,DOCES E SOBREMESAS
43235985000732,07899026483781,CABELO
39346861029909,07891156020218,IOGURTES E SOBREMESAS
08540603000198,00000089610183,SOLÚVEIS MATINAIS
39346861029909,07896058254136,"BOLOS, BISCOITOS E BOLACHAS"
41185455000378,07896013106623,LIMPEZA ROUPAS
47508411152681,07891048036044,CAFÉS E CHÁS
47508411113945,07895000318643,LEITE
47508411152681,07891167021013,CONSERVAS E ENLATADOS
