cnpj,gtin,city,state,name,description
60409075000152,7891000244920,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOG.CHAMYTO 360G MORANGO
52034139000150,7896003706093,MARILIA,SP,MARILAN ALIMENTOS S/A,BISC MARILAN 30G MINI MAIZENA
12285276000142,7896004400372,MACEIO,AL,SOCOCO SA INDUSTRIAS ALIMENTICIAS,COCONUT MILK LEITE DE COCO
3985019000122,7898443730034,SAO PAULO,SP,R.N. DISTRIBUIDORA E COMERCIO DE COSMETICOS LTDA,GEL SILES INCOLOR SILICONE F-8 1KG
11507415000172,7896013102632,PAULISTA,PE,INDUSTRIAS REUNIDAS RAYMUNDO DA FONTE SA,ALVEJ BRILUX FRESH 1L
81727414000119,7896283001260,CURITIBA,PR,JASMINE COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,COOKIES JASMINE FRUTAS CITRICAS
72077514000156,7896317103168,SAO JOSE DO RIO PRETO,SP,REFRIGERANTES ARCO IRIS LTDA,REFRIGERANTE ARCO IRIS CITRUS - PET
60409075000152,7891000110874,SAO PAULO,SP,NESTLE BRASIL LTDA.,ACHOCOLATADO NESCAU PRONTO 0% LACTOSE NESTLE 200ML
60409075000152,7891000110874,SAO PAULO,SP,NESTLE BRASIL LTDA.,ACHOCOLATADO NESCAU PRONTO 0% LACTOSE NESTLE 200ML
48785000172,7896445472600,FORTALEZA,CE,INDAIA BRASIL AGUAS MINERAIS LTDA,REFRIGERANTE GUARANÁ PET 2L INDAIÁ
50564053000880,7891022101416,SAO BERNARDO DO CAMPO,SP,BOMBRIL S/A,LAVA LOUÇAS CRISTAL LIMPOL GEL BOM BRIL 511G
33306929000445,7898587774314,RIO DE JANEIRO,RJ,PROCOSA PRODUTOS DE BELEZA LTDA,SHAMPOO ELSEVE ÓLEO EXTRAORDINÁRIO NUTRIÇÃO
44288975000132,7891094001911,MOGI DAS CRUZES,SP,INDUSTRIA DE CONSERVAS LUCA LTDA,PEPINO LUCA 300GR
13324184000197,7891999009722,SAO PAULO,SP,VIGOR ALIMENTOS S.A,IOGURTE GREGO VIGOR MORANGO E BAUNILHA
7526557000100,7891991013239,SAO PAULO,SP,AMBEV S.A.,CERV.BOHEMIA 838 PALE ALE ONE WAY 300ML
46344354000669,7891132009114,SAO PAULO,SP,AJINOMOTO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,AZEITE AJINOMOTO TERRANO TIPO UNICO
60934551000588,7898409952128,SAO PAULO,SP,AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,FERMENTO BIOLOGICO FLEISCHMANN R
60498706000157,7896036090619,SAO PAULO,SP,CARGILL AGRICOLA S A,OLEO DE MILHO PET LIZA 900ML
62461140000114,7891203057723,SAO PAULO,SP,LUA NOVA IND E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,MACARRÃO INST PANCO HOT GALINHA MODA BAIANA
5317992000107,7898902456130,SAO PAULO,SP,SUPLICY CAFES ESPECIAIS S.A.,CAFE SUPLICY SOLUVEL
43461789000190,7896098909713,AMPARO,SP,QUIMICA AMPARO LTDA,LAVA ROUPAS EM PÓ TIXAN PRIMAVERA
6042467000180,7896058254433,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISCOITO AMANTEIGADO AYMORÉ LEITE COM GOTAS DE CHOCOLATE
6042467000180,7896058257236,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISC TRIUNFO WAFER 80G PASSION CHOCOLATE
33122466000119,7894650012710,RIO DE JANEIRO,RJ,CERAS JOHNSON LTDA,LIMP. MR MUSCULO 5EM1 COZI 20%DES 400ML
61068276001259,7898422749866,VALINHOS,SP,UNILEVER BRASIL LTDA.,LIMPADOR CIF ULTRA RÁPIDO TIRA-LIMO COM CLORO SPRAY 500ML
83947796000111,7896050700846,XANXERE,SC,VEMATE VERDINHA INDUSTRIA DO MATE LTDA,CHÁ ERVA DOCE 10 SCH ORG
61193496000151,7891048070215,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,MISTURA P/BOLO DE CANECA OETKER CHOCOLATE
15579674000160,7898591453793,JUNDIAI,SP,FINI COMERCIALIZADORA LTDA.,GOLOSEIMAS FINI MARSHMALLOW TORCAO 250GR AZ
70940994000101,7891962003566,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,AMANT. LEITE M.PACK 24/335
23643315000152,7891025106845,SAO PAULO,SP,DANONE LTDA,IOGURTE GREGO TRADICIONAL 100G DANONE
55630289000114,7896214532405,ITATIBA,SP,HERO BRASIL S.A.,GELÉIA DE FRAMBOESA DIET QUEENSBERRY
588458000103,7897517209001,MONTE ALTO,SP,FUGINI ALIMENTOS LTDA,MILHO VERDE AO VAPOR FUGINI
62546387000133,7896292302273,MATAO,SP,PREDILECTA ALIMENTOS LTDA,ERVILHA PREDILECTA 200G
60498706000157,7896036093559,SAO PAULO,SP,CARGILL AGRICOLA S A,CANOLA PURILEV GARRAFA PET
60498706000157,7896036000021,SAO PAULO,SP,CARGILL AGRICOLA S A,MAIONESE LIZA ERVAS FINAS 240G
31565104000177,7894321216324,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,COOKIE DE AVEIA QUAKER MAÇÃ E CANELA COM
2176615000107,7898126403453,ALVINOPOLIS,MG,BIO-EXTRATUS COSMETIC NATURAL LTDA,SHAMPOO BIO EXTRATUS SHITAKE PLUS
46025722000100,7896022201852,SUMARE,SP,PASTIFICIO SELMI SA,MACARRÃO. RENATA EXPRESS
14998371000119,7896105177050,FORTALEZA,CE,J MACEDO S/A,BISCOITO SALT CRACKER AGUIA
12213443000140,7896481130267,ARAPIRACA,AL,INDUSTRIAS REUNIDAS CORINGA LTDA,FLOCAO DE ARROZ C
4892455000110,7896791902264,SETE LAGOAS,MG,TREVO LACTEOS S.A.,IOG TREVINHO INTEGRAL 170G
4892455000110,7896791902806,SETE LAGOAS,MG,TREVO LACTEOS S.A.,IOGURTE 0 LAC MORANGO BLUEBERRY 170G APRECIARE
1856022000110,7897042007301,UBERABA,MG,MASTER LINE DO BRASIL LTDA,DESODORANTE ROLL-ON SKALA 60ML FEMININO ROSAS E AMÊNDOAS UNIT
3816532000190,7891528031132,SAO BERNARDO DO CAMPO,SP,COLGATE PALMOLIVE INDUSTRIAL LTDA,CREME DENTAL TRADICIONAL SORRISO 70G FORTPROTECT UNIT
33306929000445,7898587774376,RIO DE JANEIRO,RJ,PROCOSA PRODUTOS DE BELEZA LTDA,CONDICIONADOR USO DIÁRIO ELSÉVE 400ML ÓLEO EXTRAORDINÁRIO NUTRIÇÃO UNIT
3956345000101,7898293493882,UBERLANDIA,MG,"BIOTEC COSMETICOS, INDUSTRIA E COMERCIO LTDA",COND.BIOHAIR 350ML DETOX OLEO COCO
2176615000107,7898126406690,ALVINOPOLIS,MG,BIO-EXTRATUS COSMETIC NATURAL LTDA,SPECIALISTE MASCARA CINZA 250G BIO EXTRATUS
2097007000107,7895144899947,VINHEDO,SP,PERFETTI VAN MELLE BRASIL LTDA.,MENTOS PURE FRESH 3L/5P FRESH MINT
59557124000115,7891035216008,SAO PAULO,SP,RECKITT BENCKISER ( BRASIL ) LTDA.,LIMPADOR DESENGORDURANTE VEJA 500ML REFIL LARANJA UNIT
21992946000151,7896259416364,LAGOA DA PRATA,MG,EMBARE INDUSTRIAS ALIMENTICIAS S/A,LEITE CAMPONESA 0 LACT.DES 1L
23643315000152,7891025021117,SAO PAULO,SP,DANONE LTDA,DANETTE ACHOCOLOATADO
33247743000110,7896015530433,RIO DE JANEIRO,RJ,GLAXOSMITHKLINE BRASIL LTDA,ENXAGUATÓRIO ANTISSÉPTICO SENSODYNE 500ML EXTRA FRESH UNIT
47508411110504,7895000298419,SAO PAULO,SP,COMPANHIA BRASILEIRA DE DISTRIBUICAO,CHA GERAL
7604556000136,7896000594204,RECIFE,PE,EMPRESA BRASILEIRA DE BEBIDAS E ALIMENTOS S/A,SUCO MAGUARY LIMONADA 1L
33033028000184,7895800485194,CURITIBA,PR,MONDELEZ BRASIL LTDA,BUBBALOO SORTIDOS 10 UNIDADES
59557124000115,7891035051180,SAO PAULO,SP,RECKITT BENCKISER ( BRASIL ) LTDA.,ALVEJANTE VANISH 900ML PINK POTE 25% OFF
8811226001903,7891091063103,CABEDELO,PB,SAO BRAZ S/A INDUSTRIA E COMERCIO DE ALIMENTOS,SALGADO SCRUSCH WAVE BAT.NATURAL 50G
46948287000187,7896261402256,CATANDUVA,SP,ENOVA FOODS S.A.,MIXED NUTS AGTAL POTE
87456562001870,7893500065227,PELOTAS,RS,JOSAPAR JOAQUIM OLIVEIRA SA PARTICIPACOES,MIST BOLO SUPRA SOY LARANJA S/GLUTEN
70940994000101,7891962003894,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,MAXI BARRINHA BAUDUCCO GOIABINHA
79638524001800,7891089063962,CURITIBA,PR,IMPORTADORA DE FRUTAS LA VIOLETERA LTDA,TAMARA LA VIOLETERA SECA C/CAROCO
17467515000107,7896005803264,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAFE 3 CORACOES COM LEITE
17467515000107,7896224814126,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAFE SANTA CLARA VACUO EXT FOR
73410326000160,7897395010119,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,CERVEJA ITAIPAVA PREMIUM
5750272000122,7896203103197,CONTAGEM,MG,AIMER COSMETICOS EIRELI,MASCARA CAPILAR CHEVEUX OLEO DE COCO 500G
3956345000101,7898293493745,UBERLANDIA,MG,"BIOTEC COSMETICOS, INDUSTRIA E COMERCIO LTDA",COND.BIOHAIR 350ML CACHOS DEFINIDOS
5540409000114,7898957617050,CURITIBA,PR,LATINEX INTERNATIONAL IMPORTACAO E EXPORTACAO LTDA,MOLHO FRONTERA GUACAMOLE
16849231000104,7896051123811,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE ITAMBÉ MORANGO
14998371000119,7896005286524,FORTALEZA,CE,J MACEDO S/A,ESPAGUETE DONA BENTA SÊMOLA
4078748000168,7898312300337,ARARAQUARA,SP,MARIA INES GIMENEZ FERRARA,TORRADINHA DE ALHO 100G BIJU E CIA
48657860000129,7896193800106,VALINHOS,SP,INDUSTRIA DE MASSAS ALIMENTICIAS DE LTDA,LASANHA DE 200 GR INST.
64904295000103,7896006716112,SAO PAULO,SP,CAMIL ALIMENTOS S.A.,CAMIL PARBOILIZADO TIPO 1 PACOTE
23643315000152,7891025105855,SAO PAULO,SP,DANONE LTDA,LEITE FERMENTADO PAULISTA MORANGO
23643315000152,7891025112440,SAO PAULO,SP,DANONE LTDA,LEITE FERM ACTIVIA POLPA AMEIXA 110G
9040976000162,7898434400229,GARIBALDI,RS,CAVE SAO MIGUEL INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS EIRELI,SUCO MACA 1LT CAVE SAO MIGUEL
5448850000170,7898633985046,SAO PAULO,SP,DTC TRADING EIRELI,BRINQUEDO OVO CLICK P CANINA
60879467000185,7896200300094,SAO PAULO,SP,PRODUTOS ALIMENTICIOS EXCELSA LTDA,MACARRÃO INTEGRAL LASAGNA - 500G - EXCELSA
8875424000101,7899389700037,FORQUILHINHA,SC,CERVEJARIA SANTA CATARINA LTDA,SAINT BIER PILSEN
8505736000123,7891176117158,SAO PAULO,SP,FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,CONDICIONADOR USO DIÁRIO NEUTROX 350ML S.O.S UNIT
60934551000588,7898409954412,SAO PAULO,SP,AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,CHOC PO FLEISHMANN 50% + 1 FERM PO 300G
19900000000176,7896045505340,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA AMSTEL LT 473ML
61070694000128,7896007833368,SAO PAULO,SP,SAKURA NAKAYA ALIMENTOS LTDA,MOLHO PIMENTA BRAVO ORIGINAL
7604556000136,7896000593719,RECIFE,PE,EMPRESA BRASILEIRA DE BEBIDAS E ALIMENTOS S/A,SUCO MAGUARY 1LT TANGERINA
60409075000152,7891000241295,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISC RECH PASSATEMPO MORANGO 130G
60409075000152,7891000241295,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISC RECH PASSATEMPO MORANGO 130G
1551272000142,7898366930658,RECIFE,PE,ASA INDUSTRIA E COMERCIO LTDA,PALMITO PALMEIRON CONSERVA RODELA
46025722000100,7896022204907,SUMARE,SP,PASTIFICIO SELMI SA,BISCOITO GALO INFANTIL MORANGO
588458000103,7897517209292,MONTE ALTO,SP,FUGINI ALIMENTOS LTDA,SELETA DE LEGUMES AO VAPOR FUGINI
94904133000136,7898070110964,BENTO GONCALVES,RS,ADEGA CASA DE MADEIRA LTDA.,SUCO CASA DE MADEIRA UVA BCO VARIETAL
43623792000163,7896056401136,GUARULHOS,SP,GTEX BRASIL INDUSTRIA E COMERCIO S.A. EM RECUPERACAO JUDICIAL,AMACIANTE URCA FLORAL ROSA 6X
48657860000129,7896193800441,VALINHOS,SP,INDUSTRIA DE MASSAS ALIMENTICIAS DE LTDA,MACARRÃO.CASEIRO C/OVOS
70940994000101,7891962047379,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,PAO DE MEL 240G BAUDUCCO
70940994000101,7891962051031,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,BOLINHO VISCONTI BAUNILHA 35G
11856283000194,7896607100303,VITORIA DE SANTO ANTAO,PE,ENGARRAFAMENTO PITU LTDA,AGUARDENTE PITU
15579674000160,7898279790417,JUNDIAI,SP,FINI COMERCIALIZADORA LTDA.,FINI DENTADURAS GELATINA
81727414000119,7896283001895,CURITIBA,PR,JASMINE COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,COOKIES ORGÂNICO SABOR CASTANHA DO PARÁ JASMINE 150G
62461140000114,7891203050663,SAO PAULO,SP,LUA NOVA IND E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,ROSQUINHA/MILHO VERDE PANCO 50
2365095000172,7898939253139,PALMEIRA DOS INDIOS,AL,INDUSTRIAS REUNIDAS BONA SORTE LTDA,COALHADA ADOCADA INTEGRAL POTE 140G BONA SORTE
30153506000100,7896000717658,NOVA IGUACU,RJ,NIELY DO BRASIL INDUSTRIAL LTDA,KIT SH + CO NIELY GOLD 300ML ÓLEO ARGAN UNIT
66632175000391,7898176550367,BARRA BONITA,SP,KI-KAKAU INDUSTRIA E COMERCIO DE CHOCOLATES LTDA,BISC FOFINHO 110G MORANGO
46842894000591,7898295301925,CANDIDO MOTA,SP,CASA DI CONTI LTDA,CERV ALMADA PURO MALTE LATA 350ML
52034139000150,7896003703108,MARILIA,SP,MARILAN ALIMENTOS S/A,"BISCOITO PIT STOP MARILAN RECHEADO SALSA E CEBOLA 105,6G"
15579674000160,7898591450563,JUNDIAI,SP,FINI COMERCIALIZADORA LTDA.,GOMA MASCAR FINI HAMBURGUER GARR.COLA
59557124000115,7891035051265,SAO PAULO,SP,RECKITT BENCKISER ( BRASIL ) LTDA.,TIRA MANCHAS PO VANISH WHITE EMB ECONOMICA 400GR
51723435000103,7896496917518,OSASCO,SP,MAETERRA PRODUTOS NATURAIS LTDA,BISC CRACKER ORG TRIBOS M.TERRA 130G LIGHT
8192116000181,7899916900329,SAO PAULO,SP,NATURAL ONE S.A.,SUCO NATURAL ONE 300ML LARANJA INTEGRAL
15579674000160,7898591454554,JUNDIAI,SP,FINI COMERCIALIZADORA LTDA.,FINI MARSHMALLOW 250G TROLLS
3334092000134,7898176070018,AVARE,SP,FABRICA DE LATICINIOS GOTAS DE LEITE LTDA,DOCE LEITE GOTAS CAIXA
31565104000177,7894321711263,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,ACHOCOLATADO TODDY EM PÓ ORIGINAL 400G
441885000164,7897173003722,JANDIRA,SP,CASA SUICA INDUSTRIA ALIMENTICIA LTDA,BOLO CAFE DA MANHA GOTAS CHOC CS 250G
70940994000101,7891962054438,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,COOKIES BAUDUCCO TRIPLO NATAL 132G
441885000164,7897173001278,JANDIRA,SP,CASA SUICA INDUSTRIA ALIMENTICIA LTDA,WICKBOLD BOLO SUICO ZERO INTEGRAL CASTANHA PARA
2097007000107,78922327,VINHEDO,SP,PERFETTI VAN MELLE BRASIL LTDA.,MENTOS PURE FRESH MINT
8505736000123,7896916782221,SAO PAULO,SP,FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,SHAMPOO USO DIÁRIO OX PROTEINS 240ML RECONSTRUÇÃO PROFUNDA UNIT
69957000194,7898152990149,CURITIBA,PR,"PORTO A PORTO COMERCIO, IMPORTACAO E EXPORTACAO LTDA",RIGATONI 500GR
53512810000193,7896256065701,SAO JOSE DO RIO PRETO,SP,M W A COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,BISC NATURAL LIFE DE COCO COM COB CHOCOLATE
45256997000183,7896336002749,RIBEIRAO PRETO,SP,SANTA HELENA INDUSTRIA DE ALIMENTOS S/A,PAÇOQUITA SANTA HELENA DIET 24UNIDADE X
65126039000103,7896419500186,CONTAGEM,MG,"SEGAFREDO ZANETTI (BRASIL). COMERCIALIZACAO E DISTRIBUICAO DE CAFE, S.A.",CAFE SEGAFREDO INTERMEZZO
50221019000136,7896052605255,ITU,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,CERVEJA NOVA SCHIN PILSEN LATA
60409075000152,7891000097649,SAO PAULO,SP,NESTLE BRASIL LTDA.,NAN COMFORT 2 LATA
60409075000152,7891000097649,SAO PAULO,SP,NESTLE BRASIL LTDA.,NAN COMFORT 2 LATA
12285276000142,7896004400020,MACEIO,AL,SOCOCO SA INDUSTRIAS ALIMENTICIAS,COCO RALADO SOCOCO .
52034139000150,7896003702385,MARILIA,SP,MARILAN ALIMENTOS S/A,MAGIC TOAST INTEGRAL MARILAN
61068276001259,7898422745301,VALINHOS,SP,UNILEVER BRASIL LTDA.,CREME PARA PENTEAR SEDA PRETOS LUMINOSOS 300ML
2279324000489,7891167011717,SAO PAULO,SP,GDC ALIMENTOS S.A,ATUM GOMES DA COSTA EM PEDAÇOS AO ÓLEO
60409075000152,7891000244265,SAO PAULO,SP,NESTLE BRASIL LTDA.,NESTLE IOGURTE 170G MORANGO
60409075000152,7891000244265,SAO PAULO,SP,NESTLE BRASIL LTDA.,NESTLE IOGURTE 170G MORANGO
79638524001800,7891089065638,CURITIBA,PR,IMPORTADORA DE FRUTAS LA VIOLETERA LTDA,CASTANHA PARA LA VIOLETERA C/C
2279324000489,7891167011748,SAO PAULO,SP,GDC ALIMENTOS S.A,ATUM GOMES DA COSTA RALADO AO MOLHO DE TOMATE
62691043000118,7896066301297,DIADEMA,SP,WICKBOLD & NOSSO PAO INDUSTRIAS ALIMENTICIAS LTDA,WICKBOLD GRÃO SABOR INTEGRAL
19900000000176,78905498,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA HEINEKEN
60409075000152,7891000098844,SAO PAULO,SP,NESTLE BRASIL LTDA.,CHOCOLATE NESTLE 25GR CLASSIC DIET
60409075000152,7891000098844,SAO PAULO,SP,NESTLE BRASIL LTDA.,CHOCOLATE NESTLE 25GR CLASSIC DIET
52034139000150,7896003703382,MARILIA,SP,MARILAN ALIMENTOS S/A,BISCOITO MARILAN MAIZENA INTEGRAL
62461140000114,7891203056627,SAO PAULO,SP,LUA NOVA IND E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,MINI BOLO PANFI PANCO BAUNILHA COM 2 UNIDADES
51423358000168,7896239810113,LENCOIS PAULISTA,SP,COMERCIO E INDUSTRIA ORSI LTDA,MACARRÃO MAMA C/OVOS PARAFUSO
46344354000669,7891132009183,SAO PAULO,SP,AJINOMOTO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,REFRESCO EM PO BAUNILHA COM LIMAO 25G MID
2279324000489,7891167011731,SAO PAULO,SP,GDC ALIMENTOS S.A,ATUM GOMES DA COSTA SÓLIDO EM ÓLEO
1773518000120,7898623951617,JANDIRA,SP,DEVINTEX COSMETICOS LTDA,CREME PARA PENTEAR SOS BOMBA DE VITAMINAS 300ML SALON LINE
94904133000136,7898070110988,BENTO GONCALVES,RS,ADEGA CASA DE MADEIRA LTDA.,SUCO CASA DE MADEIRA 1L UVA ORGANICO
5492380000142,7898902230181,PARAIPABA,CE,PARAIPABA AGROINDUSTRIAL LTDA,AGUA DE COCO ORG 330ML NOSSO COCO
441885000164,7897173098957,JANDIRA,SP,CASA SUICA INDUSTRIA ALIMENTICIA LTDA,BOLINHO TURMA DA MONICA CHOCOLATE
31565104000177,7894321231426,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,COOKIES CHOCOLATE TODDY
53512810000193,7896256040098,SAO JOSE DO RIO PRETO,SP,M W A COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,COLORIFICO CHEF KODILAR 300GR
62000278000116,7891021005609,SAO PAULO,SP,MELITTA DO BRASIL INDUSTRIA E COMERCIO LIMITADA,CAFE MELITTA REGIOES BRASILEIRAS CERRADO
62000278000116,7891021005609,SAO PAULO,SP,MELITTA DO BRASIL INDUSTRIA E COMERCIO LIMITADA,CAFE MELITTA REGIOES BRASILEIRAS CERRADO
12285276000142,7896004401409,MACEIO,AL,SOCOCO SA INDUSTRIAS ALIMENTICIAS,ÁGUA DE COCO SOCOCO 1LT
1851716000165,7896071001991,APARECIDA DE GOIANIA,GO,CIPA-INDUSTRIAL DE PRODUTOS ALIMENTARES LTDA,BISCOITO.MABEL MARIA
45997418000153,7894900034172,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA LARANJA GARRAFA PET RETORNAVÉL
46025722000100,7896022202996,SUMARE,SP,PASTIFICIO SELMI SA,AVE-MARIA GALO
33306929000798,7899026483781,SAO PAULO,SP,PROCOSA PRODUTOS DE BELEZA LTDA,CONDICIONADOR ELSEVE ARGININA RESIST X3 NUTRIÇÃO INTENSA
441885000164,7897173002015,JANDIRA,SP,CASA SUICA INDUSTRIA ALIMENTICIA LTDA,WICKBOLD CASA SUÍÇA MESCLADO 250
15579674000160,7898279794859,JUNDIAI,SP,FINI COMERCIALIZADORA LTDA.,FINI ÁCIDO OVOS DE DINOSSAURO
56010739000139,7896092500282,PRESIDENTE PRUDENTE,SP,BEBIDAS ASTECA LTDA,ASTECA GROSELHA
28053619000183,7891008085105,VILA VELHA,ES,CHOCOLATES GAROTO LTDA.,COBERTURA GAROTO CHOCOLATE BLEND 1KG
28053619000183,7891008085105,VILA VELHA,ES,CHOCOLATES GAROTO SA,COBERTURA GAROTO CHOCOLATE BLEND 1KG
91155259000167,7896321015693,LAJEADO,RS,FLORESTAL ALIMENTOS S/A,BALA FLORESTAL 150G IOGURTE
78860863000126,7896327511991,CHAPECO,SC,APTI ALIMENTOS LTDA,MIST BOLO APTI 400GR CAIXA MILHO
61193496000151,7891048000106,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,CHOCOLATE PO OETKER
7757005000617,7898205924725,LAVRAS,MG,TROP FRUTAS DO BRASIL LTDA,IOG LACREFREE GOJI BERRY E CRAMBERRY 140GR LAC FREE
62546387000133,7896292307001,MATAO,SP,PREDILECTA ALIMENTOS LTDA,MOLHO TOMATE PREDILECTA BOLONHESA SACHE
43623792000163,7896056402485,GUARULHOS,SP,GTEX BRASIL INDUSTRIA E COMERCIO S.A. EM RECUPERACAO JUDICIAL,DESINFETANTE URCA 2L FLORAL
22229207000175,7896021300433,MACHADO,MG,PASTIFICIO SANTA AMALIA S/A.,MACARRÃO SANTA AMÁLIA OVOS PARAFUSO
62691043000118,7891193030140,DIADEMA,SP,WICKBOLD & NOSSO PAO INDUSTRIAS ALIMENTICIAS LTDA,SEVEN BOYS SEQUILHOS TRADICIONAL
64904295000103,7896006716471,SAO PAULO,SP,CAMIL ALIMENTOS S.A.,BISCOITO DE ARROZ CAMIL CHIA E LINHACA
14998371000119,7896005217740,FORTALEZA,CE,J MACEDO S/A,BISC SALT INTEG SOL 150G
52034139000150,7896003703634,MARILIA,SP,MARILAN ALIMENTOS S/A,ROSQUINHA MARILAN LEITE
62691043000118,7896066301426,DIADEMA,SP,WICKBOLD & NOSSO PAO INDUSTRIAS ALIMENTICIAS LTDA,PAO FORMA WICKBOLD DO FORNO 500G GRAOS
62691043000118,7896066301426,DIADEMA,SP,WICKBOLD & NOSSO PAO INDUSTRIAS ALIMENTICIAS LTDA,PAO FORMA WICKBOLD DO FORNO 500G GRAOS
1773518000120,7898524347045,JANDIRA,SP,DEVINTEX COSMETICOS LTDA,CREME PARA PENTEAR CRESPO DIVINO 300ML SALON LINE
31565104000177,7892840256449,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,BATATA LAYS CLASSICA 96G
2744273000176,7898125762223,MACHADO,MG,RESERVA DE MINAS INDUSTRIA E COMERCIO LTDA.,GOIABADA RESERVA RED CASCAO
33306929000798,7898587764971,SAO PAULO,SP,PROCOSA PRODUTOS DE BELEZA LTDA,CREME DE TRATAMENTO ELSEVE REPARAÇÃO TOTAL 5 EXTRA PROFUNDO
104603000133,7896013544098,NOVA IGUACU,RJ,PHITOTERAPHIA BIOFITOGENIA LABORATORIAL BIOTA LTDA,TINTURA PERMANENTE MAXTON 2.0 PRETO NATURAL UNIT
104603000133,7896013544098,NOVA IGUACU,RJ,PHITOTERAPHIA BIOFITOGENIA LABORATORIAL BIOTA LTDA,TINTURA PERMANENTE MAXTON 2.0 PRETO NATURAL UNIT
13324184000197,7891999007018,SAO PAULO,SP,VIGOR ALIMENTOS S.A,VIGOR IOGURTE MIX BLACK & WHITE
23643315000152,7891025105268,SAO PAULO,SP,DANONE LTDA,CREME DE LEITE DANONE
60945169001037,7891079001523,IBIUNA,SP,NISSIN FOODS DO BRASIL LTDA,NISSIN MIOJO PICANHA CREMOSO 01
23643315000152,7891025101543,SAO PAULO,SP,DANONE LTDA,LEITE LV DANETTE 1LT AROMATIZADO
13324184000197,7891999009883,SAO PAULO,SP,VIGOR ALIMENTOS S.A,IOGURTE GREGO VIGOR BANANA CARAMELADA
52034139000150,7896003702064,MARILIA,SP,MARILAN ALIMENTOS S/A,BISCOITO TORTINHA MARILAN MORANGO
73410326000160,7897395007256,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,CERV CACILDES LT 350ML
35402759000185,7896002301398,SAO PAULO,SP,BIMBO DO BRASIL LTDA,SNACK CROCANTISSIMO SABORES DE BOTECO SALAME
60409075000152,7891000260500,SAO PAULO,SP,NESTLE BRASIL LTDA.,MUCILON NESTLE LV600G PG500G
60409075000152,7891000260500,SAO PAULO,SP,NESTLE BRASIL LTDA.,MUCILON NESTLE LV600G PG500G
62598586000195,7891032015833,SAO PAULO,SP,ANGELO AURICCHIO COMPANHIA LTDA,MOLHO OLE TOM.340GR BOLONHESA SCH
52034139000150,7896003706970,MARILIA,SP,MARILAN ALIMENTOS S/A,BISCOITO. MARILAN INTIMUS. LEV LEITE E CEREAIS C/3
2489981000108,7898286190668,LAGARTO,SE,I.V.L. INDUSTRIAS VIEIRA LTDA,MOLHO TOMATE MARATA BOLONHESA 340G
23643315000152,7891025107392,SAO PAULO,SP,DANONE LTDA,DANONINHO MORANGO
31565104000177,7892840812874,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,REFRIGERANTE LIMONETO H2OH! 15 LITROS
31565104000177,7892840812874,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,REFRIGERANTE LIMONETO H2OH! 15 LITROS
22137853000102,7898919412006,GOIANIA,GO,COTY BRASIL COMERCIO LTDA.,SH MONANGE PRE E POS QUIM 350ML
