id,sku,price,description,url,url_pic
125008807,125008815,74.99,Almofada Almofofa Pescoço Animal Porco - Uatt?,https://www.americanas.com.br/produto/125008807/almofada-almofofa-pescoco-animal-porco-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/125008/8/125008807_1GG.jpg
359081,108349036,129.99,Maleta 12.1&quot; - PUN-812BK - Preta - Sumdex,https://www.americanas.com.br/produto/359081/maleta-12.1-pun-812bk-preta-sumdex,
124939520,124939538,54.99,Capa para iPad Facil Chocolate - Uatt?,https://www.americanas.com.br/produto/124939520/capa-para-ipad-facil-chocolate-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124939/5/124939520_1GG.jpg
6879220,6879221,729.99,Porta Replicadora - Sony,https://www.americanas.com.br/produto/6879220/porta-replicadora-sony,https://images-americanas.b2w.io/produtos/01/00/item/6879/2/6879220gg.jpg
124939378,124939386,59.99,Capa para iPad Coelho Branco - Uatt?,https://www.americanas.com.br/produto/124939378/capa-para-ipad-coelho-branco-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124939/3/124939378_1GG.jpg
128481667,128481675,159.99,Mochila Unissex Block Azul/Vermelha - Uatt?,https://www.americanas.com.br/produto/128481667/mochila-unissex-block-azul-vermelha-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/128481/6/128481667SZ.jpg
6879208,6879209,999.99,Sony Large Capacity Battery VGPBPL13  - Sony,https://www.americanas.com.br/produto/6879208/sony-large-capacity-battery-vgpbpl13-sony,https://images-americanas.b2w.io/produtos/01/00/item/6879/2/6879208gg.jpg
124940176,124940184,51.9,Capa para iPad Fácil - Diario Uatt?,https://www.americanas.com.br/produto/124940176/capa-para-ipad-facil-diario-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124940/1/124940176_1GG.jpg
6879210,6879211,839.99,Sony Standard Battery VGPBPS12 - Sony,https://www.americanas.com.br/produto/6879210/sony-standard-battery-vgpbps12-sony,https://images-americanas.b2w.io/produtos/01/00/item/6879/2/6879210gg.jpg
125008866,125008874,64.99,Almofada Almofofa Pescoço Stamp Love Punk - Uatt?,https://www.americanas.com.br/produto/125008866/almofada-almofofa-pescoco-stamp-love-punk-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/125008/8/125008866SZ.jpg
124939546,124939554,15.89,Capa para iPad Fácil Love Punk - Uatt?,https://www.americanas.com.br/produto/124939546/capa-para-ipad-facil-love-punk-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124939/5/124939546_1GG.jpg
6879214,6879215,769.99,Bateria Standard Battery - Sony,https://www.americanas.com.br/produto/6879214/bateria-standard-battery-sony,https://images-americanas.b2w.io/produtos/01/00/item/6879/2/6879214gg.jpg
6879212,6879213,999.99,Sony Large Capacity Battery - VGP-BPL12 - Sony,https://www.americanas.com.br/produto/6879212/sony-large-capacity-battery-vgp-bpl12-sony,https://images-americanas.b2w.io/produtos/01/00/item/6879/2/6879212gg.jpg
6879216,6879217,999.99,Bateria Large Capacity Battery VGPBPL14 - Sony,https://www.americanas.com.br/produto/6879216/bateria-large-capacity-battery-vgpbpl14-sony,https://images-americanas.b2w.io/produtos/01/00/item/6879/2/6879216gg.jpg
124254141,124254150,24.9,Frasqueira de Bebê Balboa Looney Tunes PVC Verde,https://www.americanas.com.br/produto/124254141/frasqueira-de-bebe-balboa-looney-tunes-pvc-verde,https://images-americanas.b2w.io/produtos/01/00/item/124254/1/124254141SZ.jpg
6879206,6879207,769.99,Sony  Standard Battery - Sony,https://www.americanas.com.br/produto/6879206/sony-standard-battery-sony,https://images-americanas.b2w.io/produtos/01/00/item/6879/2/6879206gg.jpg
342454,342455,519.99,Bateria Recarregável CB-5707 - MG,https://www.americanas.com.br/produto/342454/bateria-recarregavel-cb-5707-mg,
