cnpj_store,gtin,category,cnpj_manufacturer,city,state,name,description
47508411110687,7896000594075,SUCOS E REFRESCOS,7604556000136,RECIFE,PE,EMPRESA BRASILEIRA DE BEBIDAS E ALIMENTOS S/A,SUCO MAGUARY NECTAR PESSEGO
3720882000905,7896000594075,SUCOS E REFRESCOS,7604556000136,RECIFE,PE,EMPRESA BRASILEIRA DE BEBIDAS E ALIMENTOS S/A,SUCO MAGUARY NECTAR PESSEGO
71322150001301,78912359,BOMBONIERE,28053619000183,VILA VELHA,ES,CHOCOLATES GAROTO LTDA.,CHOCOLATE BATON AO LEITE GAROTO
71322150001301,78912359,BOMBONIERE,28053619000183,VILA VELHA,ES,CHOCOLATES GAROTO SA,CHOCOLATE BATON AO LEITE GAROTO
75315333008002,7891089064723,DOCES E SOBREMESAS,79638524001800,CURITIBA,PR,IMPORTADORA DE FRUTAS LA VIOLETERA LTDA,CASTANHA DO PARA S/CASCA LA VIOLETERA
47508411152681,7895000329663,DOCES E SOBREMESAS,47508411110504,SAO PAULO,SP,COMPANHIA BRASILEIRA DE DISTRIBUICAO,"HONEYWELL MS9540 VOYAGER-1D, ONE LINE, HANDHELD BARCODE SCANNER, BLACK, USB, WITHOUT STAND, CODE GATE TECHNOLOGY-INTUITIVE SCANNING, AUTO TRIGGER. MS9535, MS5145, LS4208, MS1690"
71322150001301,7896002303439,"BOLOS, BISCOITOS E BOLACHAS",35402759000185,SAO PAULO,SP,BIMBO DO BRASIL LTDA,PAO PULLMAN DE HOT DOG 200G
75315333008002,7896369610300,TEMPEROS E CONDIMENTOS,1773117000170,CASTANHAL,PA,MARIZA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,COLORIFICO 100G MARIZA
13004510024100,7896292309821,MASSAS E MOLHOS,62546387000133,MATAO,SP,PREDILECTA ALIMENTOS LTDA,MACARRÃO INST PREDILECTA GALINHA CAIPIRA
47508411134004,7899916900336,SUCOS E REFRESCOS,8192116000181,SAO PAULO,SP,NATURAL ONE S.A.,SUCO NATURAL ONE 300ML MACA INTEGRAL
6057223023112,7898524347052,CABELO,1773518000120,JANDIRA,SP,DEVINTEX COSMETICOS LTDA,CREME PARA PENTEAR SALON LINE 300ML TODECACHO CRESPISSIMO PODEROSO UNIT
5154589000368,7891132009091,"ÓLEOS, AZEITES E VINAGRES",46344354000669,SAO PAULO,SP,AJINOMOTO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,AZEITE TERRANO
71322150001301,7898312300405,"BOLOS, BISCOITOS E BOLACHAS",4078748000168,ARARAQUARA,SP,MARIA INES GIMENEZ FERRARA,PALITO INT CEBOLA GERG QUINOA 120G BIJU & CIA
6057223023112,7897011000265,DOCES E SOBREMESAS,67766584000181,SAO JOSE DO RIO PARDO,SP,NUTRIVITA INDUSTRIA DE ALIMENTOS IMP. E EXPORTACAO LTDA,BANANINHA FAZENDINHA SEM ACUCAR
3720882000905,7896573360411,MASSAS E MOLHOS,58609751000190,TAUBATE,SP,HIPER MASSAS LTDA,MAIONESE SMART FOODS 330G ZERO SODIO/ZERO ACUCAR
6057223023112,7896202891637,DOCES E SOBREMESAS,85720290000109,LAURENTINO,SC,INDUSTRIA E COMERCIO OLIVEIRA LTDA,DOCE OLIVEIRA PINGO DE LEITE
3720882000905,7896045041046,CAFÉS E CHÁS,76496702000170,ALMIRANTE TAMANDARE,PR,MOINHOS UNIDOS BRAZIL MATE S.A,CHA REAL MULTIERVAS C.CIDREIRA
75315333008002,7891048038000,CAFÉS E CHÁS,61193496000151,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,MATE BOLDO-DO-CHILE MATTE LEÃO 10 SACHÊS G
47508411152681,7898406780755,DOCES E SOBREMESAS,2779781000190,SAO CRISTOVAO,SE,FRUTEB S/A,LEITE DE COCO BOM COCO .
63960005917,7898406780755,DOCES E SOBREMESAS,2779781000190,SAO CRISTOVAO,SE,FRUTEB S/A,LEITE DE COCO BOM COCO .
75315333009246,7898099393485,REFRIGERANTES,1307936000122,LEME,SP,NEWAGE INDUSTRIA DE BEBIDAS LTDA.,REFRIG XAMEGO 2L COLA
13004510024100,7891010655112,HIGIENE INFANTIL,54516661003704,SAO JOSE DOS CAMPOS,SP,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA.,TALCO JOHNSON 200G TOQUE FRESQUINHO
71322150004408,7896193800281,MASSAS E MOLHOS,48657860000129,VALINHOS,SP,INDUSTRIA DE MASSAS ALIMENTICIAS DE LTDA,MACARRAO P/ YAKISSOBA
76430438007184,7896281700585,IOGURTES E SOBREMESAS,53400784000101,SAO CARLOS,SP,LATICINIOS SALUTE EIRELI,IOGURTE LIGHT SMOOTHIE
39346861026802,7896791902578,IOGURTES E SOBREMESAS,4892455000110,SETE LAGOAS,MG,TREVO LACTEOS S.A.,IOGURTE TREVINHO GREGO MOR./MARACUJA
39346861029909,7896791902578,IOGURTES E SOBREMESAS,4892455000110,SETE LAGOAS,MG,TREVO LACTEOS S.A.,IOGURTE TREVINHO GREGO MOR./MARACUJA
39346861029909,7896051125488,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE LÍQUIDO ITAMBE FIT ZERO MAM/LAR
39346861026802,7896051125488,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE LÍQUIDO ITAMBE FIT ZERO MAM/LAR
71322150003266,7896069573165,MASSAS E MOLHOS,9641406000128,NEVES PAULISTA,SP,ROCHA & ROCHA ALIMENTOS LTDA,MOLHO SHOYO SIAMAR 150ML
41185455000378,7898080640956,SOLÚVEIS MATINAIS,1257995000133,CORUMBAIBA,GO,GOIASMINAS INDUSTRIA DE LATICINIOS LTDA,ACHOCOLATADO EM PÓ 800G ITALAC
47508411135833,7898591455025,BOMBONIERE,15579674000160,JUNDIAI,SP,FINI COMERCIALIZADORA LTDA.,BALA DE GEL FINI TUBES UVA CITRICO 80G
47508411110687,7898591455025,BOMBONIERE,15579674000160,JUNDIAI,SP,FINI COMERCIALIZADORA LTDA.,BALA DE GEL FINI TUBES UVA CITRICO 80G
47508411152681,7898409952166,DOCES E SOBREMESAS,60934551000588,SAO PAULO,SP,AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,GELATINA FLEISCHMANN ZERO FRAMBOESA
63960005917,7898409952166,DOCES E SOBREMESAS,60934551000588,SAO PAULO,SP,AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,GELATINA FLEISCHMANN ZERO FRAMBOESA
13004510024100,7896495000174,LIMPEZA CASA,1202633000145,CAJAMAR,SP,NOBEL DO BRASIL LTDA,DESENTUPIDOR LÍQUIDO PARA PIAS E RALOS DIABO VERDE 1 LITRO
6057223023112,7898902299904,DOCES E SOBREMESAS,5117323000183,ITAPOLIS,SP,STELLA D'ORO ALIMENTOS LTDA,GELEIA STELLA D'ORO GOIABADA 230GR
9535928000730,7898930141701,MASSAS E MOLHOS,5117323000183,ITAPOLIS,SP,STELLA D'ORO ALIMENTOS LTDA,MACARRÃO.STELLA DORO LAMEN 85GR GALINHA
32860231000676,7899026465015,CABELO,33306929000798,SAO PAULO,SP,PROCOSA PRODUTOS DE BELEZA LTDA,CREME DE TRATAMENTO ELSEVE ARGININA RESIST X3
75315333009831,7891242000100,LIMPEZA CASA,17245028000353,SANTA LUZIA,MG,INGLEZA INDUSTRIA DE PRODUTOS DE LIMPEZA E COSMETICOS LTDA.,LIMP UAU LIMPA PISOS CERAMICA 12X
47508411134004,7891118012008,BOMBONIERE,54360656000144,RIO DAS PEDRAS,SP,ARCOR DO BRASIL LTDA.,CHIC BIG BIG MORANGO
39346861029909,7896791902554,IOGURTES E SOBREMESAS,4892455000110,SETE LAGOAS,MG,TREVO LACTEOS S.A.,COALHADA ADOÇADA COM GRANOLA 120G APRECIARE
39346861026802,7896791902554,IOGURTES E SOBREMESAS,4892455000110,SETE LAGOAS,MG,TREVO LACTEOS S.A.,COALHADA ADOÇADA COM GRANOLA 120G APRECIARE
76430438007184,7898929988188,CERVEJAS,1131570000183,JAGUARIUNA,SP,CERVEJARIA ZX S.A.,CERVEJA WALS QUADRUPPEL - GRF
71322150001301,7891203010308,"BOLOS, BISCOITOS E BOLACHAS",62461140000114,SAO PAULO,SP,LUA NOVA IND E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,PÃO CASEIRO COCO PANCO 350G
41185455001501,7898132845162,SUCOS E REFRESCOS,4175027000176,BELO HORIZONTE,MG,GLOBALBEV BEBIDAS E ALIMENTOS S.A,ACAI AMAZOO C/MOR/CHIA E LINHACA 330ML
47508411152681,7896202891804,DOCES E SOBREMESAS,85720290000109,LAURENTINO,SC,INDUSTRIA E COMERCIO OLIVEIRA LTDA,DOCE LEITE OLIVEIRA 150G C/SORO LEITE C/5
3720882000905,7898310270977,APERITIVOS E SALGADINHOS,7143431000318,FORTALEZA,CE,RESIBRAS INDUSTRIA DE CASTANHAS LTDA,CASTANHA DE CAJU ASSADA S/ SAL 100G MARAMBAIA
5154589000368,78936713,IOGURTES E SOBREMESAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOG NESTLE GREGO 90G LIGHT TORTA FRUTAS VERM
5154589000368,78936713,IOGURTES E SOBREMESAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOG NESTLE GREGO 90G LIGHT TORTA FRUTAS VERM
47508411134004,7896272001967,CONSERVAS E ENLATADOS,84869593000117,SAO JOSE DOS PINHAIS,PR,VALE FERTIL INDUSTRIAS ALIMENTICIAS LTDA,AZEITONA VALE FERTIL RECHEADO PIMENT 360 GRS
63960005917,7891048045138,DOCES E SOBREMESAS,61193496000151,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,PUDIM DR.OETKER CHOCOLATE
47508411152681,7891048045138,DOCES E SOBREMESAS,61193496000151,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,PUDIM DR.OETKER CHOCOLATE
41185455000378,7896010400748,"MANTEIGAS, PATÊS E REQUEIJÃO",19273747000141,GOVERNADOR VALADARES,MG,BARBOSA & MARQUES S A,REQUEIJAO REGINA BISNAGA
39346861026802,7896522035773,CABELO,95051000144,VESPASIANO,MG,BIOCILIN INDUSTRIA DE COSMETICOS EIRELI,SHAMPOO OLEO DE COCO 250ML
63960023575,7896522035773,CABELO,95051000144,VESPASIANO,MG,BIOCILIN INDUSTRIA DE COSMETICOS EIRELI,SHAMPOO OLEO DE COCO 250ML
47508411110687,7891330016068,BOMBONIERE,87315834000174,ARROIO DO MEIO,RS,NEUGEBAUER ALIMENTOS S/A,BOMBOM AMOR CARIOCA 200G
13004510024100,7891330016068,BOMBONIERE,87315834000174,ARROIO DO MEIO,RS,NEUGEBAUER ALIMENTOS S/A,BOMBOM AMOR CARIOCA 200G
71322150003266,7896058251357,"BOLOS, BISCOITOS E BOLACHAS",6042467000180,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISCOITO TRIUNFO ROSQUINHA COCO
32860231000676,7896085870712,CABELO,56851355000149,SAO BERNARDO DO CAMPO,SP,NAZCA COSMETICOS INDUSTRIA E COMERCIO LTDA,KIT ORIGEM SH+COND LOIRO PERFEITO 300ML
71322150001301,7891772154182,"BOLOS, BISCOITOS E BOLACHAS",353155000101,DIADEMA,SP,KOBBER ALIMENTOS LTDA,BARRA NUTS KOBBER 25G AMENDOAS E UVA PASSAS
75315333009246,7891079012048,MASSAS E MOLHOS,60945169001037,IBIUNA,SP,NISSIN FOODS DO BRASIL LTDA,CUP NOODLES COSTELA COM MOLHO DE CHURRASCO 01
13004510024100,7891035060007,LIMPEZA CASA,59557124000115,SAO PAULO,SP,RECKITT BENCKISER ( BRASIL ) LTDA.,POLIDOR DE METAIS BRASSO 200ML UNIT
47508411135833,7898951721043,CERVEJAS,13423976000119,RIBEIRAO PRETO,SP,"INDUSTRIA BRASILEIRA DE CERVEJAS ESPECIAIS - COMERCIO, IMPORTACAO E EXPORTACAO LTDA",INVICTA GERMAN PILSENER
47508411134004,7898951721043,CERVEJAS,13423976000119,RIBEIRAO PRETO,SP,"INDUSTRIA BRASILEIRA DE CERVEJAS ESPECIAIS - COMERCIO, IMPORTACAO E EXPORTACAO LTDA",INVICTA GERMAN PILSENER
3720882000905,7891008209877,BOMBONIERE,28053619000183,VILA VELHA,ES,CHOCOLATES GAROTO LTDA.,CHOC.GAROTO CROCANTE 100G
3720882000905,7891008209877,BOMBONIERE,28053619000183,VILA VELHA,ES,CHOCOLATES GAROTO SA,CHOC.GAROTO CROCANTE 100G
41185455001501,7898192032656,SUCOS E REFRESCOS,2338823000157,SAO PAULO,SP,WOW NUTRITION INDUSTRIA E COMERCIO S.A - EM RECUPERACAO JUDICIAL,SUFRESH LARANJA CAIXA
47508411152681,7891048014240,DOCES E SOBREMESAS,61193496000151,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,COBERTURA PRONTA DR.OETKER BRIGADEIRO 240G
47508411113945,7892840255749,APERITIVOS E SALGADINHOS,31565104000177,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,BATATA ELMA CHIPS SENSACAO 84GR FRANGO GRELHADO
6057223023112,7896111424599,"BOLOS, BISCOITOS E BOLACHAS",78099777000142,MEDIANEIRA,PR,NINFA INDUSTRIA DE ALIMENTOS LTDA,BISCOITO NINFA MAIZENA
71322150001301,78907478,BOMBONIERE,28053619000183,VILA VELHA,ES,CHOCOLATES GAROTO LTDA.,CHOCOLATE.GAROTO TALENTO MINI CASTANHA.PARA
71322150001301,78907478,BOMBONIERE,28053619000183,VILA VELHA,ES,CHOCOLATES GAROTO SA,CHOCOLATE.GAROTO TALENTO MINI CASTANHA.PARA
3720882000905,78907478,BOMBONIERE,28053619000183,VILA VELHA,ES,CHOCOLATES GAROTO LTDA.,CHOCOLATE.GAROTO TALENTO MINI CASTANHA.PARA
3720882000905,78907478,BOMBONIERE,28053619000183,VILA VELHA,ES,CHOCOLATES GAROTO SA,CHOCOLATE.GAROTO TALENTO MINI CASTANHA.PARA
47508411135833,78907478,BOMBONIERE,28053619000183,VILA VELHA,ES,CHOCOLATES GAROTO LTDA.,CHOCOLATE.GAROTO TALENTO MINI CASTANHA.PARA
47508411135833,78907478,BOMBONIERE,28053619000183,VILA VELHA,ES,CHOCOLATES GAROTO SA,CHOCOLATE.GAROTO TALENTO MINI CASTANHA.PARA
8540603000198,7896259412762,DOCES E SOBREMESAS,21992946000151,LAGOA DA PRATA,MG,EMBARE INDUSTRIAS ALIMENTICIAS S/A,LEITE CONDENSADO CAMPONESA
5154589000368,7896259412762,DOCES E SOBREMESAS,21992946000151,LAGOA DA PRATA,MG,EMBARE INDUSTRIAS ALIMENTICIAS S/A,LEITE CONDENSADO CAMPONESA
3720882000905,7898126320866,DOCES E SOBREMESAS,55859656000318,JABOTICABAL,SP,"SEMENTES ESPERANCA COMERCIO, IMP. E EXPORTACAO LTDA",PASTA DE AMENDOIM C/ MEL MANDUBIM 480GR
3720882000905,7898126320866,DOCES E SOBREMESAS,55859656000318,JABOTICABAL,SP,"SEMENTES ESPERANCA COMERCIO, IMP. E EXPORTACAO LTDA",PASTA DE AMENDOIM C/ MEL MANDUBIM 480GR
43235985000732,7898126403453,CABELO,2176615000107,ALVINOPOLIS,MG,BIO-EXTRATUS COSMETIC NATURAL LTDA,SHAMPOO BIO EXTRATUS SHITAKE PLUS
71322150001301,7896283000911,"BOLOS, BISCOITOS E BOLACHAS",81727414000119,CURITIBA,PR,JASMINE COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,COOKIE JASMINE INTIMUS LIMAO
41185455000378,7896030518041,"MANTEIGAS, PATÊS E REQUEIJÃO",55885321000102,SAO PAULO,SP,LATICINIOS TIROLEZ LTDA,REQUEIJAO BISNAGA TIROLEZ 400GR
63960023575,7898205924060,IOGURTES E SOBREMESAS,7757005000617,LAVRAS,MG,TROP FRUTAS DO BRASIL LTDA,IORGUTE LACFREE BANANA /MACA
41185455000378,7898205924060,IOGURTES E SOBREMESAS,7757005000617,LAVRAS,MG,TROP FRUTAS DO BRASIL LTDA,IORGUTE LACFREE BANANA /MACA
71322150001301,7896336011185,"BOLOS, BISCOITOS E BOLACHAS",45256997000183,RIBEIRAO PRETO,SP,SANTA HELENA INDUSTRIA DE ALIMENTOS S/A,BISCOITO TAPIOCA TOMATE/MANJER CUIDA BEM 50G SANTA HELENA
47508411137100,7896052601523,SUCOS E REFRESCOS,50221019000136,ITU,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,SUCO SKINKA FRUTAS VERMELHAS
47508411113945,7896052601523,SUCOS E REFRESCOS,50221019000136,ITU,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,SUCO SKINKA FRUTAS VERMELHAS
47508411134004,7896052601523,SUCOS E REFRESCOS,50221019000136,ITU,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,SUCO SKINKA FRUTAS VERMELHAS
71322150004408,7896022203832,"BOLOS, BISCOITOS E BOLACHAS",46025722000100,SUMARE,SP,PASTIFICIO SELMI SA,BOLO RENATA FUBA
8540603000198,7891048050064,DOCES E SOBREMESAS,61193496000151,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,GELATINA DR.OETKER EM PÓ SEM SABOR INCOLOR
47508411152681,7891048050064,DOCES E SOBREMESAS,61193496000151,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,GELATINA DR.OETKER EM PÓ SEM SABOR INCOLOR
75315333009246,7898903594091,MASSAS E MOLHOS,5771868000109,MANDAGUACU,PR,DUSUL ALIMENTOS LTDA,MOSTARDA DUSUL 180G
6057223035552,7896005401293,SUCOS E REFRESCOS,7604556000136,RECIFE,PE,EMPRESA BRASILEIRA DE BEBIDAS E ALIMENTOS S/A,SUCO DAFRUTA MANGA 12/
75315333008002,7896256080827,TEMPEROS E CONDIMENTOS,53512810000193,SAO JOSE DO RIO PRETO,SP,M W A COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,TEMPERA FACIL
3720882000905,7896118510158,CAFÉS E CHÁS,7425220000106,BAURU,SP,CHINATOWN - INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,CHA MELISSA CHINATOWN
39346861029909,7896003701517,"BOLOS, BISCOITOS E BOLACHAS",52034139000150,MARILIA,SP,MARILAN ALIMENTOS S/A,BISCOITO MARILAN TORTINHAS MULTIPACK MARACUJA
6057223035552,7896085840029,CABELO,56851355000149,SAO BERNARDO DO CAMPO,SP,NAZCA COSMETICOS INDUSTRIA E COMERCIO LTDA,SHAMPOO INFANTIL ACQUA KIDS 250ML CACHO NATURAL UNIT
6057223035552,7896085840029,CABELO,56851355000149,SAO BERNARDO DO CAMPO,SP,NAZCA COSMETICOS INDUSTRIA E COMERCIO LTDA,SHAMPOO INFANTIL ACQUA KIDS 250ML CACHO NATURAL UNIT
6057223023112,7896310602033,DOCES E SOBREMESAS,28811123000121,BOM JESUS DO ITABAPOANA,RJ,FABRICA DE LATICINIOS MONTE AZUL LTDA,DOCE L XAMEGO BOM 12X POTE
75315333009246,7896292313897,MASSAS E MOLHOS,62546387000133,MATAO,SP,PREDILECTA ALIMENTOS LTDA,MOSTARDA SOFRUTA 180G
43235985000732,7898126407581,CABELO,2176615000107,ALVINOPOLIS,MG,BIO-EXTRATUS COSMETIC NATURAL LTDA,BIO EXTRATUS FORÇA (PIMENTA) MASC 250ML
75315333008002,7898080660305,DESTILADOS,1731172000106,TUBARAO,SC,BEBIDAS GRASSI DO BRASIL LTDA,BATIDA CAPRICHO AMENDOIM
6057223035552,7896085868078,CABELO,56851355000149,SAO BERNARDO DO CAMPO,SP,NAZCA COSMETICOS INDUSTRIA E COMERCIO LTDA,SHAMPOO ACQUA KIDS TUTTI FRUTTI
8540603000198,7898525450058,AVES CONGELADAS,79863569003822,SAO JOAO,PR,COASUL COOPERATIVA AGROINDUSTRIAL,COXAS FRANGO LEVIDA 1KG BDJA
3720882000905,7891031412046,MASSAS E MOLHOS,82641986000143,BLUMENAU,SC,COMPANHIA HEMMER INDUSTRIA E COMERCIO,MAIONESE HEMMER 290GR TOMATE SECO PT
71322150003266,7896193800106,CERVEJAS,48657860000129,VALINHOS,SP,INDUSTRIA DE MASSAS ALIMENTICIAS DE LTDA,LASANHA DE 200 GR INST.
71322150004408,7896193800106,MASSAS E MOLHOS,48657860000129,VALINHOS,SP,INDUSTRIA DE MASSAS ALIMENTICIAS DE LTDA,LASANHA DE 200 GR INST.
41185455000378,7896036094907,MASSAS E MOLHOS,60498706000157,SAO PAULO,SP,CARGILL AGRICOLA S A,EXTRATOMATO TARANTELLA TP 140GR
13004510024100,7898629570348,BOMBONIERE,21072669000169,BAURU,SP,HARIBO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,MARSHMALLOW HARIBO 250G BARBECUE
6057223023112,7896013557111,CABELO,104603000133,NOVA IGUACU,RJ,PHITOTERAPHIA BIOFITOGENIA LABORATORIAL BIOTA LTDA,KIT SH + CO NOVEX 300ML MEUS CACHOS UNIT
75315333009831,7896013557111,CABELO,104603000133,NOVA IGUACU,RJ,PHITOTERAPHIA BIOFITOGENIA LABORATORIAL BIOTA LTDA,KIT SH + CO NOVEX 300ML MEUS CACHOS UNIT
47508411110687,7896037913658,SUCOS E REFRESCOS,89967939000133,FLORES DA CUNHA,RS,FANTE INDUSTRIA DE BEBIDAS LTDA,SUCO QUINTA DO MORGADO 1 5LT INTEG UVA
75315333008002,7896256080810,TEMPEROS E CONDIMENTOS,53512810000193,SAO JOSE DO RIO PRETO,SP,M W A COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,TEMPERA FACIL
47508411152681,7898409951084,DOCES E SOBREMESAS,60934551000588,SAO PAULO,SP,AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,CREME CHANTILLY FLEISCHMANN
13004510024100,7896022204181,MASSAS E MOLHOS,46025722000100,SUMARE,SP,PASTIFICIO SELMI SA,MIST BOLO RENATA CHOCOLATE
75315333008002,7896011906881,ARROZ,90471798000495,CAMAQUA,RS,SANTALUCIA ALIMENTOS LTDA,BLUE VILLE BRANCO TIPO 1 PACOTE
75315333008002,7897051900792,FARINHAS,3612196000163,FEIRA DE SANTANA,BA,"RMR AGROINDUSTRIA, COMERCIO ATACADISTA, BENEFICIAMENTO E EMPACOTAMENTO DE CEREAIS LTDA",TRIGO KIBE DULAR 500G
71322150001301,7896255500357,BOMBONIERE,50493170000123,RIBEIRAO PRETO,SP,PICINATO & CIA.LTDA.,BALA KI DOCURA
76430438007184,7896058501407,BOMBONIERE,52123916000132,MARILIA,SP,DORI ALIMENTOS S.A.,BALA DORI GOMAS SORTIDAS
13004510024100,7896058501407,BOMBONIERE,52123916000132,MARILIA,SP,DORI ALIMENTOS S.A.,BALA DORI GOMAS SORTIDAS
6057223035552,7896085840050,CABELO,56851355000149,SAO BERNARDO DO CAMPO,SP,NAZCA COSMETICOS INDUSTRIA E COMERCIO LTDA,CONDICIONADOR INFANTIL ACQUA KIDS 250ML CACHEADOS UNIT
63960005917,7898951850149,MASSAS E MOLHOS,2195380000192,SAO PAULO,SP,BARILLA DO BRASIL LTDA.,MACARRÃO BARILLA CABELO DE ANJO C/OVOS 500GR
71322150004408,7898951850149,MASSAS E MOLHOS,2195380000192,SAO PAULO,SP,BARILLA DO BRASIL LTDA.,MACARRÃO BARILLA CABELO DE ANJO C/OVOS 500GR
32860231000676,7896010171341,CABELO,62676002000152,SAO PAULO,SP,OPUS PRODUTOS DE HIGIENE E DESCARTAVEIS LTDA.,SHAMPOO USO DIÁRIO SALON OPUS 300ML CO WASH 4X1 UNIT
47508411135833,7898295300652,CERVEJAS,46842894000591,CANDIDO MOTA,SP,CASA DI CONTI LTDA,REFRIGERANTE CONTI UVA - PET
71322150003266,7891167017009,CONSERVAS E ENLATADOS,2279324000489,SAO PAULO,SP,GDC ALIMENTOS S.A,MEXILHOES GOMES DA COSTA OLEO GIRASSOL
47508411152681,7896775179675,DOCES E SOBREMESAS,3116028000187,SANTO ANTONIO DA PATRULHA,RS,GUIMARAES INDUSTRIA & COMERCIO LTDA,PACOCA ROLHA GUIMARAES
71322150001301,7896283006494,"BOLOS, BISCOITOS E BOLACHAS",81727414000119,CURITIBA,PR,JASMINE COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,BISC INT SOW SWEET JASMINE 90G ZERO MARACUJA/CHIA
3720882000905,7896291310385,CAFÉS E CHÁS,94669611000170,IJUI,RS,FARINHAS INTEGRAIS CISBRA LTDA,CEVADA LIVE TORRADA/MOIDA
3720882000905,7896291310385,CAFÉS E CHÁS,94669611000170,IJUI,RS,FARINHAS INTEGRAIS CISBRA LTDA,CEVADA LIVE TORRADA/MOIDA
21911839000232,7896004002507,"BOLOS, BISCOITOS E BOLACHAS",55002133000199,SAO PAULO,SP,KELLOGG BRASIL LTDA.,BISC KELLOGGS COOKIE GRANOLA LINHACA MEL INT 150GR
47508411135833,7896004002507,"BOLOS, BISCOITOS E BOLACHAS",55002133000199,SAO PAULO,SP,KELLOGG BRASIL LTDA.,BISC KELLOGGS COOKIE GRANOLA LINHACA MEL INT 150GR
76430438007184,7891025112891,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,SOBREMESA DANETTE 180G CARAMELO
47508411152681,7898904189012,DOCES E SOBREMESAS,5804728000190,TERRA ROXA,SP,FABIO CARVALHO DIAS RALSTON,GOIABADA EM BARRA RALSTON
47508411134004,7897633202269,"ÓLEOS, AZEITES E VINAGRES",3083576000158,ITAPEVI,SP,SOLIVA DESENVOLVIMENTOS E EMPREENDIMENTOS LTDA,AZEITE OLIVA ASTORGA ARG.VIDR.
32860231000676,7896085869839,CABELO,56851355000149,SAO BERNARDO DO CAMPO,SP,NAZCA COSMETICOS INDUSTRIA E COMERCIO LTDA,COND ORIGEM 300ML OLEO DE COCO
41185455000378,7896022200459,MASSAS E MOLHOS,46025722000100,SUMARE,SP,PASTIFICIO SELMI SA,MACARRAO NHOQUE
51010502000800,7896022200459,MASSAS E MOLHOS,46025722000100,SUMARE,SP,PASTIFICIO SELMI SA,MACARRAO NHOQUE
75315333008002,7898031170099,LIMPEZA ROUPAS,1551272000142,RECIFE,PE,ASA INDUSTRIA E COMERCIO LTDA,DET PO INVICTO SUPERACAO 24X | SABAO EM PO INVICTO
71322150001301,7891203010056,"BOLOS, BISCOITOS E BOLACHAS",62461140000114,SAO PAULO,SP,LUA NOVA IND E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,PAO DE FORMA PANCO
8540603000198,7891022849356,LIMPEZA ROUPAS,50564053000880,SAO BERNARDO DO CAMPO,SP,BOMBRIL S/A,MON BIJOU MAGIA PASSA FÁCIL 2 L
75315333009831,7891089071622,"ÓLEOS, AZEITES E VINAGRES",79638524001800,CURITIBA,PR,IMPORTADORA DE FRUTAS LA VIOLETERA LTDA,ACETO BALSAMICO MASTROIANI 1LT
75315333007111,7897664168237,CABELO,8505736000123,SAO PAULO,SP,FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,SHAMPOO OX FIBERS LISO ABSOLUTO
6057223023112,7897664168237,CABELO,8505736000123,SAO PAULO,SP,FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,SHAMPOO OX FIBERS LISO ABSOLUTO
71322150001301,7898115900154,"BOLOS, BISCOITOS E BOLACHAS",2419557000197,SAO PAULO,SP,PAN CHRISTIAN IND E COM DE PRODUTOS ALIMENTICIOS LTDA,SUAVIPAN BOLINHO LIGTH CENOURA E CHOCOLATE 40
