cnpj,gtin,city,state
01838723000127,07893000863125,Itajaí,SC
02097007000107,07895144892931,VINHEDO,SP
06042467000180,07896058254044,CAMPINAS,SP
16849231000104,07896051126089,BELO HORIZONTE,MG
06042467000180,07896058257717,CAMPINAS,SP
00441885000164,07897173098728,JANDIRA,SP
62691043000118,07891193049203,DIADEMA,SP
31565104000177,07892840808051,SAO PAULO,SP
14049467000130,07891097000720,SAO PAULO,SP
01615814000101,07894000047515,SAO PAULO,SP
29737368001271,07896423470697,GUARAREMA,SP
03861512000130,07898286200800,ITAPORANGA D AJUDA,SE
05117323000183,07898902299133,ITAPOLIS,SP
45256997000183,07896336007751,RIBEIRAO PRETO,SP
02489981000108,07898286190354,LAGARTO,SE
60498706000157,07896036036051,SAO PAULO,SP
02419557000197,07898115900970,SAO PAULO,SP
33033028000184,07893333733331,CURITIBA,PR
33040122000160,07896024720467,RIO DE JANEIRO,RJ
70940994000101,07891962014982,GUARULHOS,SP
62676002000152,07896010170429,SAO PAULO,SP
50590553000110,07896013401032,TABOAO DA SERRA,SP
61193496000151,07891048036341,SAO PAULO,SP
75532341000107,07896743021692,BRUSQUE,SC
43461789000190,07896098905265,AMPARO,SP
33856394001709,07891050001016,SAO PAULO,SP
61068276000104,07891150038721,VALINHOS,SP
43461789000190,07896098901083,AMPARO,SP
52123916000132,07896058592740,MARILIA,SP
61193496000151,07891048061787,SAO PAULO,SP
03822667000168,07898378180041,ESTANCIA,SE
62691043000118,07891193010081,DIADEMA,SP
81378721000131,07896362101034,TURVO,SC
61193496000151,07891048046647,SAO PAULO,SP
76531581000150,07896091610272,LONDRINA,PR
14049467000130,07891097000713,SAO PAULO,SP
04281067000100,07898088694166,NOSSA SENHORA DO SOCORRO,SE
52034139000150,07896003706390,MARILIA,SP
22335392000182,07896434920778,CANAPOLIS,MG
00048785000172,07896445472457,FORTALEZA,CE
75802041000109,07896931614149,CAMPO LARGO,PR
62162243000426,07896025800892,ITAQUAQUECETUBA,SP
43461789000190,07896098901281,AMPARO,SP
43461789000190,07896098900864,AMPARO,SP
23313184000145,07898950338419,BARUERI,SP
07814284000107,07896048284440,JUNDIAI,SP
22685341000180,07897534835481,UBERLANDIA,MG
06042467000180,07896058256420,CAMPINAS,SP
02932074000191,07897322706658,SAO PAULO,SP
13324184000197,07891999420206,SAO PAULO,SP
61068276000104,07891150059917,VALINHOS,SP
26513839000117,07898646310040,CAUCAIA,CE
45997418000153,07894900031713,RIO DE JANEIRO,RJ
11507415000172,07896013102366,PAULISTA,PE
11507415000172,07896013102489,PAULISTA,PE
03985019000122,07898443730072,SAO PAULO,SP
54516661003704,07891010245450,SAO JOSE DOS CAMPOS,SP
84869593000117,07896272002117,SAO JOSE DOS PINHAIS,PR
01131570000183,07898925943037,JAGUARIUNA,SP
14998371000119,07896005278314,FORTALEZA,CE
55840102000107,07896499900463,EMBU DAS ARTES,SP
12819074000214,07898136970419,NAZARE DA MATA,PE
51723435000103,07896496972609,OSASCO,SP
82015652000164,07896292005952,MARIALVA,PR
14049467000130,07896034611090,SAO PAULO,SP
30153506000100,07896000722676,NOVA IGUACU,RJ
64904295000103,07891910030279,SAO PAULO,SP
60409075000152,07891000110096,SAO PAULO,SP
07206816000115,07896213001803,FORTALEZA,CE
60409075000152,07891000116333,SAO PAULO,SP
61193496000151,07891048065037,SAO PAULO,SP
61068276000104,07891150052772,VALINHOS,SP
07514411000144,07898949840060,VARZEA PAULISTA,SP
07814284000107,07896048282323,JUNDIAI,SP
23643315000152,07891025105220,SAO PAULO,SP
07526557000100,07891991013321,SAO PAULO,SP
54516661003704,07891010246853,SAO JOSE DOS CAMPOS,SP
01551272000142,07898366931624,RECIFE,PE
47508411110504,07895000339402,SAO PAULO,SP
03861512000130,07898286200978,ITAPORANGA D AJUDA,SE
07206816000115,07896085075902,FORTALEZA,CE
35402759000185,07896002300988,SAO PAULO,SP
02333707000145,07892222310523,JUNDIAI,SP
53512810000193,07896256065718,SAO JOSE DO RIO PRETO,SP
00382468002131,07891024039069,SAO BERNARDO DO CAMPO,SP
01773518000120,07898623951082,JANDIRA,SP
55572044000188,07896279114646,SAO PAULO,SP
86531779000197,07896384100053,MORRO DA FUMACA,SC
88933114000135,07898929966056,CRUZ ALTA,RS
60498706000157,07896036097342,SAO PAULO,SP
08864807000184,07898944992306,ARACAJU,SE
07206816000115,07896264601854,FORTALEZA,CE
43461789000190,07896098900611,AMPARO,SP
61068276000104,07891150026506,VALINHOS,SP
13498794000107,07898952179294,PORTO ALEGRE,RS
01708217000113,07898915949278,PETROPOLIS,RJ
00069957000194,07898152990408,CURITIBA,PR
15579674000160,07898591457883,JUNDIAI,SP
60409075000152,07891000076392,SAO PAULO,SP
01838723000127,07891515429454,Itajaí,SC
19900000000176,07896045503414,JACAREI,SP
61068276000104,07891150018761,VALINHOS,SP
08811226001903,07891091020014,CABEDELO,PB
00069957000194,07898152990163,CURITIBA,PR
07206816000115,07896264604312,FORTALEZA,CE
05064850000177,07898380260489,ARAPONGAS,PR
60934551000588,07898409950872,SAO PAULO,SP
70940994000101,07891962036212,GUARULHOS,SP
00353155000101,07891772155363,DIADEMA,SP
61068276000104,00000078907515,VALINHOS,SP
04429377000111,07898292885534,SAO PAULO,SP
14998371000119,07896005218013,FORTALEZA,CE
77038735000139,07891195112073,CURITIBA,PR
43461789000190,07896098901113,AMPARO,SP
60945169001037,07891079013120,IBIUNA,SP
47508411110504,07895000468645,SAO PAULO,SP
04914890000106,07898367980324,ITU,SP
45256997000183,07896336097363,RIBEIRAO PRETO,SP
61068276000104,07891150061378,VALINHOS,SP
08369748000178,07898932426035,LAGARTO,SE
29689346000120,07896260700216,TRINDADE,GO
46344354000669,07891132005949,SAO PAULO,SP
07526557000100,07891991000178,SAO PAULO,SP
14049467000130,07891097000133,SAO PAULO,SP
61087367000189,07896353301610,SAO PAULO,SP
47508411110504,07895000447909,SAO PAULO,SP
55002133000199,07896004002293,SAO PAULO,SP
10483444000189,07898403782707,MORADA NOVA,CE
07206816000115,07896085076459,FORTALEZA,CE
01121175000110,07896245705564,SENADOR CANEDO,GO
61068276000104,07891150052475,VALINHOS,SP
47508411110504,07895000473588,SAO PAULO,SP
07526557000100,07891149440603,SAO PAULO,SP
07634785000101,07896510100070,MARANGUAPE,CE
07860546000595,07908034101508,SAO PAULO,SP
29689346000120,07896260737304,TRINDADE,GO
59403220000290,07897721410040,FORTALEZA,CE
76490184000187,07891098000026,RIO DE JANEIRO,RJ
59557124000115,07891035040290,SAO PAULO,SP
04892455000110,07896791970973,SETE LAGOAS,MG
11983461000148,07890310111489,SERRA,ES
02419557000197,07898115900161,SAO PAULO,SP
01307936000122,07898099394956,LEME,SP
60945169001037,07891079013083,IBIUNA,SP
01615814000101,07891234000187,SAO PAULO,SP
02867469000158,07897972007822,CARAPICUIBA,SP
10782639000120,07896221600616,JABOATAO DOS GUARARAPES,PE
61068276000104,07891150054509,VALINHOS,SP
52034139000150,07896003706260,MARILIA,SP
62166848000142,07893218000473,SAO PAULO,SP
84046101000193,07891080112829,SAO PAULO,SP
52123916000132,07896058516302,MARILIA,SP
02744273000176,07898125760021,MACHADO,MG
00382468002131,07891024170571,SAO BERNARDO DO CAMPO,SP
61068276000104,07891150018846,VALINHOS,SP
61155511000177,07891965516919,SAO PAULO,SP
04892455000110,07896791970553,SETE LAGOAS,MG
54360656000144,07891118013937,RIO DAS PEDRAS,SP
73410326000160,07898377661015,RIO DE JANEIRO,RJ
47508411110504,07895000340200,SAO PAULO,SP
15579674000160,07898279794521,JUNDIAI,SP
55572044000188,07896279114684,SAO PAULO,SP
62546387000133,07896292313828,MATAO,SP
56012420000142,07896656800025,RIBEIRAO PRETO,SP
06042467000180,07896058257441,CAMPINAS,SP
02176615000107,07898126400117,ALVINOPOLIS,MG
07526557000100,07891149107759,SAO PAULO,SP
64904295000103,07891910030217,SAO PAULO,SP
31565104000177,07892840802714,SAO PAULO,SP
02279324000489,07891167017009,SAO PAULO,SP
03816532000190,07891528038001,SAO BERNARDO DO CAMPO,SP
14998371000119,07896005281710,FORTALEZA,CE
62546387000133,07896292304840,MATAO,SP
30153506000100,07896000724731,NOVA IGUACU,RJ
07604556000136,07896000559265,RECIFE,PE
45997418000153,07894900330014,RIO DE JANEIRO,RJ
47508411110504,07895000381999,SAO PAULO,SP
22137853000102,07898919411986,GOIANIA,GO
58128190000107,07891018002000,ARACAIGUAMA,SP
61068276000104,07891150001268,VALINHOS,SP
46025722000100,07896022201913,SUMARE,SP
05207076000106,07896001272408,ANAPOLIS,GO
50955707000472,07896102586060,BARUERI,SP
61068276000104,07891150042216,VALINHOS,SP
61068276000104,07891150008960,VALINHOS,SP
72459878000109,07896186300118,TIETE,SP
13324184000197,07891999350015,SAO PAULO,SP
61068276000104,07891042007842,VALINHOS,SP
02279324000489,07891167011724,SAO PAULO,SP
88618285000170,07896412800122,CAXIAS DO SUL,RS
28053619000183,07891008141788,VILA VELHA,ES
61068276000104,07891150060227,VALINHOS,SP
79638524001800,07891089440541,CURITIBA,PR
13324184000197,07891999013224,SAO PAULO,SP
01838723000127,07893000090064,Itajaí,SC
11507415000172,07896013105701,PAULISTA,PE
54516661003704,07891010033521,SAO JOSE DOS CAMPOS,SP
07757005000617,07898205924732,LAVRAS,MG
01851716000165,07896071024853,APARECIDA DE GOIANIA,GO
05127369000183,07898380410808,UBERABA,MG
47508411110504,07895000321247,SAO PAULO,SP
52034139000150,07896003702606,MARILIA,SP
46344354000669,07891132001101,SAO PAULO,SP
03956345000101,07898293494155,UBERLANDIA,MG
48205157000180,07896763621018,GARCA,SP
61155511000177,07891965611829,SAO PAULO,SP
10844041000118,07896006801702,JABOATAO DOS GUARARAPES,PE
61068276000104,07891150058873,VALINHOS,SP
62691043000118,07896066301235,DIADEMA,SP
61068276000104,07891150055681,VALINHOS,SP
47508411110504,07895000475087,SAO PAULO,SP
61296646000152,07896053800932,SAO PAULO,SP
47508411110504,07895000339396,SAO PAULO,SP
53400784000101,07896281700585,SAO CARLOS,SP
08816636000118,07898639380234,LARANJAL PAULISTA,SP
61193496000151,07891048038369,SAO PAULO,SP
61155511000177,07891965142767,SAO PAULO,SP
07526557000100,07891991014786,SAO PAULO,SP
00382468002131,07891024034156,SAO BERNARDO DO CAMPO,SP
61586558000195,07891095007974,SAO PAULO,SP
02279324000489,07891167031685,SAO PAULO,SP
61193496000151,07891048036235,SAO PAULO,SP
77595395000228,07896275980665,MEDIANEIRA,PR
17159518000175,07896417204642,CONTAGEM,MG
58128190000107,07891018001034,ARACAIGUAMA,SP
16849231000104,07896051125365,BELO HORIZONTE,MG
43816719002402,00000078909434,SAO PAULO,SP
02867469000158,07897972002711,CARAPICUIBA,SP
23643315000152,07891025700609,SAO PAULO,SP
43461789000190,07896098901168,AMPARO,SP
33306929000798,07899026440296,SAO PAULO,SP
51723435000103,07896496981113,OSASCO,SP
01121175000110,07896245705410,SENADOR CANEDO,GO
07526557000100,07891991010153,SAO PAULO,SP
01615814000101,07894000050034,SAO PAULO,SP
61068276000104,07891150025288,VALINHOS,SP
70940994000101,07891962036984,GUARULHOS,SP
47508411110504,07895000320523,SAO PAULO,SP
14998371000119,07896005271377,FORTALEZA,CE
17159518000175,07896417204635,CONTAGEM,MG
45256997000183,07896336011918,RIBEIRAO PRETO,SP
03861512000130,07898286200626,ITAPORANGA D AJUDA,SE
08505736000123,07897664150010,SAO PAULO,SP
86837366000135,07890016420595,GUARAMIRIM,SC
03485775000192,07896002109017,PIRASSUNUNGA,SP
60934551000588,07898409954399,SAO PAULO,SP
62162243000426,07896025801776,ITAQUAQUECETUBA,SP
59104737000105,07891125000067,SAO BERNARDO DO CAMPO,SP
55572044000188,07896279114806,SAO PAULO,SP
03282301000143,07898249770296,MARACANAU,CE
03116028000187,07896775101287,SANTO ANTONIO DA PATRULHA,RS
07496057000172,07898022210810,ARAPIRACA,AL
31565104000177,07892840808013,SAO PAULO,SP
01551272000142,07898031172949,RECIFE,PE
33033028000184,07895800471661,CURITIBA,PR
47508411110504,07895000474547,SAO PAULO,SP
12213443000140,07896481130199,ARAPIRACA,AL
28053619000183,07891008210040,VILA VELHA,ES
54360656000144,07891118014736,RIO DAS PEDRAS,SP
05975111000307,07896040706490,PAULINIA,SP
52034139000150,07896003706376,MARILIA,SP
62691043000118,07896066301419,DIADEMA,SP
04914890000106,07898367983615,ITU,SP
04939545000119,07898586961333,ATIBAIA,SP
09641406000128,07896069570072,NEVES PAULISTA,SP
55572044000188,07896279114998,SAO PAULO,SP
55002133000199,07896004001883,SAO PAULO,SP
43461789000190,07896098903520,AMPARO,SP
23338189000122,07896559600586,PATOS DE MINAS,MG
12970570000193,07898029652583,ARAPIRACA,AL
62162243000426,07896025800267,ITAQUAQUECETUBA,SP
26865766000122,07898560851629,PETROLINA DE GOIAS,GO
45997418000153,07894900680089,RIO DE JANEIRO,RJ
02340534000192,07896945400097,CUSTODIA,PE
12229753000152,07896215300294,CORURIPE,AL
06042467000180,07896058256246,CAMPINAS,SP
00063960000109,07891737243463,PORTO ALEGRE,RS
23951676000166,07898058130083,CAMPO BELO,MG
01838723000127,07891515972028,Itajaí,SC
49882913000178,07897064810934,MARILIA,SP
61193496000151,07891048070222,SAO PAULO,SP
45997418000153,07894900151510,RIO DE JANEIRO,RJ
01851716000165,07896071022491,APARECIDA DE GOIANIA,GO
50221019000136,07896052601110,ITU,SP
49882913000178,07897064810354,MARILIA,SP
01339808000160,07896998706016,POCOS DE CALDAS,MG
58551326000197,07896273100270,PIRASSUNUNGA,SP
07526557000100,07891149103102,SAO PAULO,SP
84869593000117,07896272004210,SAO JOSE DOS PINHAIS,PR
02340534000192,07896945400394,CUSTODIA,PE
08505736000123,07897664120105,SAO PAULO,SP
02333707000145,07896089040326,JUNDIAI,SP
00382468002131,07891024037591,SAO BERNARDO DO CAMPO,SP
60409075000152,07891000126905,SAO PAULO,SP
01615814000101,07894000001159,SAO PAULO,SP
02419557000197,07898115901786,SAO PAULO,SP
22137853000102,07891350034653,GOIANIA,GO
21992946000151,07896259412267,LAGOA DA PRATA,MG
47508411110504,07895000334995,SAO PAULO,SP
01112137000109,07898605290024,ELDORADO DO SUL,RS
01856022000110,07897042004942,UBERABA,MG
20770566001505,07896046900267,GUAXUPE,MG
56851355000149,07896085813467,SAO BERNARDO DO CAMPO,SP
01773518000120,07898524347908,JANDIRA,SP
17467515000107,07896224800709,SANTA LUZIA,MG
76490184000187,07891098000163,RIO DE JANEIRO,RJ
61068276000104,07891150037274,VALINHOS,SP
11507415000172,07896013100591,PAULISTA,PE
62546387000133,07896292311107,MATAO,SP
61067161000197,17891155003738,SUZANO,SP
45997418000153,07894900034219,RIO DE JANEIRO,RJ
62162243000426,07896025802797,ITAQUAQUECETUBA,SP
70940994000101,07891962050560,GUARULHOS,SP
57885220000167,07896064205566,RIBEIRAO PIRES,SP
07526557000100,07891991010900,SAO PAULO,SP
62168679000180,07896050411018,SAO PAULO,SP
04833180000143,07898370103550,RECIFE,PE
25759366000170,07897184000727,UBERLÂNDIA,MG
33306929000798,07899026444591,SAO PAULO,SP
78860863000126,07896327500131,CHAPECO,SC
45997418000153,07894900573701,RIO DE JANEIRO,RJ
28053619000183,07891008137378,VILA VELHA,ES
00382468002131,07891024036976,SAO BERNARDO DO CAMPO,SP
08146143000118,07898939072891,MARILIA,SP
16849231000104,07896051123897,BELO HORIZONTE,MG
08505736000123,07897664172234,SAO PAULO,SP
00588458000103,07897517206130,MONTE ALTO,SP
01851716000165,07896071003926,APARECIDA DE GOIANIA,GO
61068276000104,07891150039001,VALINHOS,SP
07334368000135,07898083660784,CONTAGEM,MG
61070694000128,07896007865970,SAO PAULO,SP
55323216000341,07896054908187,REGENTE FEIJO,SP
00063960000109,07891737003791,PORTO ALEGRE,RS
05117323000183,07898930141015,ITAPOLIS,SP
01131570000183,07898925943013,JAGUARIUNA,SP
01551272000142,07898366932720,RECIFE,PE
52034139000150,07896003700992,MARILIA,SP
02365095000172,07898939253245,PALMEIRA DOS INDIOS,AL
61586558000195,07891095002177,SAO PAULO,SP
34317917000136,07898606180706,ITABUNA,BA
01202633000145,07896495000174,CAJAMAR,SP
02736595000173,07898596080994,MACEIO,AL
00048785000172,07896445472419,FORTALEZA,CE
52034139000150,07896003701661,MARILIA,SP
61297784000318,07891122113104,EMBU DAS ARTES,SP
14998371000119,07896005272107,FORTALEZA,CE
76255926000190,07896019201025,CORNELIO PROCOPIO,PR
00606287000106,07897753699666,SAO PAULO,SP
07206816000115,07896085055836,FORTALEZA,CE
61193496000151,07891048071274,SAO PAULO,SP
81727414000119,07896283006548,CURITIBA,PR
35402759000185,07896002360982,SAO PAULO,SP
19486147000161,07898100492251,ARAPIRACA,AL
08811226001903,07891091010374,CABEDELO,PB
08841296000185,07898960357097,COTIPORA,RS
11923281000170,07898090130201,MACEIO,AL
00063960000109,07891737975234,PORTO ALEGRE,RS
29737368001271,07896423424218,GUARAREMA,SP
03485775000192,07896002110921,PIRASSUNUNGA,SP
62461140000114,07891203058720,SAO PAULO,SP
43461789000190,07896098904695,AMPARO,SP
46025722000100,07896022203627,SUMARE,SP
60945169001037,07891079000250,IBIUNA,SP
02290277000121,07896007510788,SUZANO,SP
35402759000185,07896002363792,SAO PAULO,SP
62598586000195,07891032015604,SAO PAULO,SP
01131570000183,07898929988836,JAGUARIUNA,SP
61070694000128,07896007801404,SAO PAULO,SP
02176615000107,07898126403088,ALVINOPOLIS,MG
62461140000114,07891203010209,SAO PAULO,SP
11507415000172,07896013100669,PAULISTA,PE
07206816000115,07896205722044,FORTALEZA,CE
00497383000155,07898003280085,CAMBUI,MG
02338823000157,07898192030614,SAO PAULO,SP
61193496000151,07891048036266,SAO PAULO,SP
17159518000175,07896417204727,CONTAGEM,MG
17467515000107,07896224817189,SANTA LUZIA,MG
33306929000798,07899026420595,SAO PAULO,SP
50706019000126,07896010002133,SOROCABA,SP
61068276001259,07898422749156,VALINHOS,SP
60409075000152,07891000261026,SAO PAULO,SP
46025722000100,07896022203849,SUMARE,SP
55630289000114,07896214539046,ITATIBA,SP
50596790000198,07897975056063,SAO PAULO,SP
07206816000115,07896005012192,FORTALEZA,CE
07526557000100,07891149103300,SAO PAULO,SP
55223127000161,07896263500028,POTIRENDABA,SP
01838723000127,07891515975500,Itajaí,SC
53512810000193,07896256065787,SAO JOSE DO RIO PRETO,SP
10364405000162,07898049560011,FEIRA NOVA,PE
60409075000152,07891000096468,SAO PAULO,SP
59557124000115,07891035126048,SAO PAULO,SP
60409075000152,07891000113608,SAO PAULO,SP
89967939000133,07896037916086,FLORES DA CUNHA,RS
28053619000183,07891008199024,VILA VELHA,ES
28053619000183,00000078930193,VILA VELHA,ES
85720290000109,07896202891804,LAURENTINO,SC
61193496000151,07891048038321,SAO PAULO,SP
43461789000190,07896098904725,AMPARO,SP
02089969000106,07898215152699,BELA VISTA DE GOIAS,GO
73410326000160,07897395099398,RIO DE JANEIRO,RJ
61068276001259,07898422746759,VALINHOS,SP
54516661003704,07891010244620,SAO JOSE DOS CAMPOS,SP
87315834000174,07891330016167,ARROIO DO MEIO,RS
50955707000472,07896102517200,BARUERI,SP
31565104000177,07892840268145,SAO PAULO,SP
56851355000149,07896085865930,SAO BERNARDO DO CAMPO,SP
02097007000107,07895144081021,VINHEDO,SP
61068276000104,07891150058743,VALINHOS,SP
60409075000152,07891000081501,SAO PAULO,SP
55859656000318,07898126320873,JABOTICABAL,SP
02207934000124,07896369126610,TRINDADE,GO
81727414000119,07896283001321,CURITIBA,PR
01152141000192,07896085113000,SAO PAULO,SP
50955707000472,07896102501155,BARUERI,SP
50955707000472,07896102502220,BARUERI,SP
61068276000104,07891150057265,VALINHOS,SP
76490184000187,07891098040237,RIO DE JANEIRO,RJ
46025722000100,07896022200152,SUMARE,SP
01394209000140,07897158724628,BRODOWSKI,SP
56851355000149,07896085812873,SAO BERNARDO DO CAMPO,SP
16849231000104,07896051130086,BELO HORIZONTE,MG
54516661003704,07891010589639,SAO JOSE DOS CAMPOS,SP
08511719000107,07896744002348,MACEIO,AL
00382468002131,07891024174036,SAO BERNARDO DO CAMPO,SP
09190339000172,07898937720107,SALITRE,CE
00104603000133,07896013563525,NOVA IGUACU,RJ
04827795000167,07898137931556,MONTE MOR,SP
50493170000123,07896255500500,RIBEIRAO PRETO,SP
01851716000165,07896071003940,APARECIDA DE GOIANIA,GO
76490184000187,07891098036919,RIO DE JANEIRO,RJ
59557124000115,07891035060007,SAO PAULO,SP
07604556000136,07896000583062,RECIFE,PE
01567613000178,07898468519959,RIO DE JANEIRO,RJ
02089969000106,07898215151999,BELA VISTA DE GOIAS,GO
60498706000157,07896036095904,SAO PAULO,SP
52034139000150,07896003704167,MARILIA,SP
60409075000152,07891000315507,SAO PAULO,SP
45997418000153,07894900910018,RIO DE JANEIRO,RJ
07757005000617,07898205924787,LAVRAS,MG
