,cnpj,gtin,category
11805,47508411113945,7898366932768,massas e molhos
11806,3720882000905,7898403780635,bebidas lácteas
11807,71322150001301,7896255500180,bomboniere
11808,32860231000676,7896013142065,limpeza roupas
11809,3720882000905,7891037744356,dental
11810,8540603000198,7896259416357,bebidas lácteas
11811,6057223035552,7896090404391,desodorantes
11812,63960023575,7891149104468,cervejas
11813,71322150003266,7891991014762,cervejas
11814,75315333007111,7897158724642,cabelo
11815,76430438007184,7898295301130,cervejas
11816,9535928000730,7896263500035,refrigerantes
11817,76430438007184,7891025103073,iogurtes e sobremesas
11818,3720882000905,7898991764215,"manteigas, patês e requeijão"
11819,71322150003266,8076800315264,massas e molhos
11820,75315333009831,7896085076497,"bolos, biscoitos e bolachas"
11821,76430438007184,7891149010509,cervejas
11822,1915625001037,7894900093308,refrigerantes
11823,63960006212,7898605250417,cervejas
11824,71322150003266,7896069574766,massas e molhos
11825,3640467002219,7896022200213,massas e molhos
11826,75315333009246,7891079000229,massas e molhos
11827,43235985000732,5898450048261,cabelo
11828,63960005917,1042762137074,massas e molhos
11829,71322150003266,7896292360433,cervejas
11830,5154589000368,7896036090602,"óleos, azeites e vinagres"
11831,71322150001301,7891000248201,"bolos, biscoitos e bolachas"
11832,39346861026802,4896159114998,cabelo
11833,75315333007111,7897042013272,cabelo
11834,76430438007184,7899970400230,bomboniere
11835,3640467002219,8076808150072,massas e molhos
11836,76430438007184,7891025105855,iogurtes e sobremesas
11837,47508411137100,7895000474806,massas e molhos
11838,71322150001301,8008698007303,"bolos, biscoitos e bolachas"
11839,6057223023112,7898530841223,"bolos, biscoitos e bolachas"
11840,47508411152681,4891441110078,conservas e enlatados
11841,47508411113945,8711000362556,cafés e chás
11842,9379531000101,7898377660575,cervejas
11843,41185455000378,7896102509410,massas e molhos
11844,75315333008002,7891097000232,iogurtes e sobremesas
11845,17676214000185,7898316360108,refrigerantes
11846,63960005917,7891079000403,massas e molhos
11847,76430438007184,7898959386015,cervejas
11848,47508411110687,7892341130262,aperitivos e salgadinhos
11849,39346861026802,821425102496,iogurtes e sobremesas
11850,76430438007184,7897395020378,cervejas
11851,5154589000368,7891000077610,bebidas lácteas
11852,71322150004408,7897173098889,"bolos, biscoitos e bolachas"
11853,47508411137100,7891234123459,bebidas lácteas
11854,47508411152681,7891167015043,conservas e enlatados
11855,71322150004408,7891962026831,"bolos, biscoitos e bolachas"
11856,47508411152681,7896089013603,cafés e chás
11857,5154589000368,7896094911000,cafés e chás
11858,5154589000368,7312040551798,destilados
11859,47508411135833,7891991014809,cervejas
11860,76430438007184,7896024723727,"bolos, biscoitos e bolachas"
11861,8540603000198,7891025107392,iogurtes e sobremesas
11862,71322150001301,8008698002070,"bolos, biscoitos e bolachas"
11863,71322150004408,7896052601882,cervejas
11864,41185455001501,7891000243152,bomboniere
11865,6057223035552,7622210696670,sucos e refrescos
11866,6057223023112,7891965120536,massas e molhos
11867,39346861029909,7896245705403,"bolos, biscoitos e bolachas"
11868,32860231000676,7891035041006,limpeza roupas
11869,47508411152681,7895000318506,conservas e enlatados
11870,71322150001301,7896058257724,"bolos, biscoitos e bolachas"
11871,63960023575,7891025114390,iogurtes e sobremesas
11872,47508411135833,7891962052250,"bolos, biscoitos e bolachas"
11873,3720882000905,7622210866806,bomboniere
11874,76430438007184,7891515980429,iogurtes e sobremesas
11875,41185455000378,7897938903717,limpeza roupas
11876,39346861029909,7898230715213,cervejas
11877,39346861026802,7896051121831,iogurtes e sobremesas
11878,41185455000378,7896022200350,massas e molhos
11879,41185455000378,6898035040191,limpeza roupas
11880,32860231000676,7896098904725,limpeza roupas
11881,39346861029909,7898367980744,cervejas
11882,71322150001301,78905351,cervejas
11883,76430438007184,7891000253243,bomboniere
11884,47508411135833,7895000316069,"bolos, biscoitos e bolachas"
11885,63960006212,7894900011517,refrigerantes
11886,32860231000676,7891000251638,leite
11887,47508411152681,7896018211186,doces e sobremesas
11888,71322150001301,7891008137361,bomboniere
11889,76430438007184,7896238100130,iogurtes e sobremesas
11890,71322150003266,7898286190941,massas e molhos
11891,47508411152681,7896016600111,doces e sobremesas
11892,71322150001301,7891000018774,"bolos, biscoitos e bolachas"
11893,47508411110687,7622210641939,bomboniere
11894,71322150001301,7898312300351,"bolos, biscoitos e bolachas"
11895,71322150003266,8410280207037,massas e molhos
11896,8540603000198,7891999011404,iogurtes e sobremesas
11897,71322150001301,7891203021120,"bolos, biscoitos e bolachas"
11898,71322150001301,5601055008383,bomboniere
11899,39346861029909,7896791902677,iogurtes e sobremesas
11900,76430438007184,7622300807399,bomboniere
11901,13004510024100,7896098900109,limpeza casa
11902,76430438007184,7891149011001,cervejas
11903,71322150003266,7891168100069,"bolos, biscoitos e bolachas"
11904,76430438007184,7896045505845,cervejas
11905,39346861029909,7891025103080,iogurtes e sobremesas
11906,9379531000101,7897395040659,cervejas
11907,5154589000368,7894904929108,"manteigas, patês e requeijão"
11908,75315333008002,7896010000139,destilados
11909,71322150003266,7891149107513,cervejas
11910,47508411135833,7898951721050,cervejas
11911,47508411152681,7896775179545,doces e sobremesas
11912,3720882000905,7896292303003,massas e molhos
11913,75315333009831,7891150053922,limpeza roupas
11914,47508411137100,7897200100271,sucos e refrescos
11915,71322150004408,7891300900359,massas e molhos
11916,3720882000905,7898152996752,massas e molhos
11917,41185455000378,7896022204099,massas e molhos
11918,47508411113945,4891560100233,"bolos, biscoitos e bolachas"
11919,6057223023112,7622210641632,"bolos, biscoitos e bolachas"
11920,63960005917,7896002301497,"bolos, biscoitos e bolachas"
11921,75315333008274,7891143013193,"manteigas, patês e requeijão"
11922,51010502000800,7891203059833,massas e molhos
11923,39346861029909,821425201786,iogurtes e sobremesas
11924,71322150001301,7898377660957,cervejas
11925,47508411135833,7891000260937,bomboniere
11926,75315333008002,7891091017021,cafés e chás
11927,47508411110687,7898286201449,sucos e refrescos
11928,41185455001501,7896024743169,massas e molhos
11929,3720882000905,7894900611090,sucos e refrescos
11930,47508411152681,7891048044506,doces e sobremesas
11931,47508411152681,7891167011748,conservas e enlatados
11932,76430438007184,6893904180541,refrigerantes
11933,71322150003266,7896022200305,massas e molhos
11934,32860231000676,7898403782752,iogurtes e sobremesas
11935,3640467002219,7896052605231,refrigerantes
11936,47508411135833,389402303804,pães e bolos industrializados
11937,75315333008002,7898954857930,"bolos, biscoitos e bolachas"
11938,71322150001301,7896283001727,"bolos, biscoitos e bolachas"
11939,75315333009246,7896054903168,massas e molhos
11940,9379531000101,7896021300068,massas e molhos
11941,75315333009246,7898269782835,massas e molhos
11942,6057223035552,7501001164645,cabelo
11943,5154589000368,7893000084605,"manteigas, patês e requeijão"
11944,5154589000368,7896213002107,"bolos, biscoitos e bolachas"
11945,76430438007184,7891079000243,massas e molhos
11946,75315333009246,7894900011593,refrigerantes
11947,47508411152681,7891048061770,doces e sobremesas
11948,47508411137100,7896205752362,massas e molhos
11949,39346861026802,5898249010301,cervejas
11950,71322150001301,7622210700254,"bolos, biscoitos e bolachas"
11951,39346861029909,78912380,bomboniere
11952,71322150004408,7891149010509,cervejas
11953,13004510024100,7899706152105,cabelo
11954,75315333008002,7891000018750,"bolos, biscoitos e bolachas"
11955,5154589000368,7896060018429,cafés e chás
11956,63960005917,7896003704341,"bolos, biscoitos e bolachas"
11957,71322150001301,7891000258477,bomboniere
11958,6057223035552,7622210696489,sucos e refrescos
11959,75315333009831,7896085302022,"manteigas, patês e requeijão"
11960,13004510024100,7894650001813,limpeza casa
11961,71322150001301,7896024723482,"bolos, biscoitos e bolachas"
11962,39346861026802,7896791970911,iogurtes e sobremesas
11963,13004510024100,7896001045231,limpeza casa
11964,32860231000676,7891150061477,limpeza roupas
11965,47508411110687,7891022849028,limpeza roupas
11966,47508411110687,7898925773078,aperitivos e salgadinhos
11967,47508411137100,7891000104651,iogurtes e sobremesas
11968,63960005917,7891737825430,"bolos, biscoitos e bolachas"
11969,32860231000676,7891150043213,cabelo
11970,17676214000185,7891032015604,massas e molhos
11971,1915625001037,7896317105025,refrigerantes
11972,41185455001501,7898957617661,massas e molhos
11973,5154589000368,7891048036037,cafés e chás
11974,41185455000378,7896014183135,cabelo
11975,75315333009831,7898230710201,cervejas
11976,32860231000676,7896013106333,limpeza roupas
11977,63960005917,18262650,massas e molhos
11978,71322150001301,7891962050072,"bolos, biscoitos e bolachas"
11979,63960023575,7899706149822,cabelo
11980,9379531000101,7896417204628,massas e molhos
11981,13004510024100,7891010244460,higiene infantil
11982,71322150004408,7898959575020,cervejas
11983,47508411152681,7891962047560,"bolos, biscoitos e bolachas"
11984,32860231000676,7793940463006,leite
11985,75315333008002,7896273100041,destilados
11986,32860231000676,7891150029606,cabelo
11987,47508411113945,7896005281697,massas e molhos
11988,6057223023112,7894670121065,massas e molhos
11989,32860231000676,7891176113044,cabelo
11990,3720882000905,7898957617043,aperitivos e salgadinhos
11991,41185455001501,7896292309012,massas e molhos
11992,47508411152681,7891167012103,conservas e enlatados
11993,47508411134004,7622210757715,bomboniere
11994,47508411113945,80432107522,destilados
11995,63960006212,7896437901057,refrigerantes
11996,39346861026802,7891010877934,corpo
11997,6057223035552,7896020159353,cabelo
11998,75315333009831,7898954857510,"bolos, biscoitos e bolachas"
11999,32860231000676,7898229380880,aves congeladas
12000,75315333009831,7897042013753,cabelo
12001,76430438007184,7891962026831,"bolos, biscoitos e bolachas"
12002,47508411110687,7795323001461,leite
12003,6057223023112,7891048043035,doces e sobremesas
12004,76430438007184,7891048062555,"bolos, biscoitos e bolachas"
12005,43235985000732,7894900030396,refrigerantes
12006,75315333009831,7896098901274,limpeza roupas
12007,6057223023112,7896003703641,"bolos, biscoitos e bolachas"
12008,39346861029909,7896791902660,iogurtes e sobremesas
12009,6057223023112,7702025117017,"bolos, biscoitos e bolachas"
12010,21911839000232,7891962042206,"bolos, biscoitos e bolachas"
12011,76430438007184,4898950710508,cervejas
12012,75315333008002,7896051128021,bebidas lácteas
12013,71322150003266,7891079001028,massas e molhos
12014,75315333008002,7891000103104,temperos e condimentos
12015,41185455000378,7898126404207,cabelo
12016,47508411152681,7896089060027,cafés e chás
12017,47508411134004,7896005400036,sucos e refrescos
12018,75315333009246,7898099391429,refrigerantes
12019,63960023575,8001250120076,massas e molhos
12020,47508411113945,7891150061453,limpeza roupas
12021,75315333007111,7892840802714,refrigerantes
12022,39346861029909,7896253401168,"bolos, biscoitos e bolachas"
12023,47508411135833,7896024723482,"bolos, biscoitos e bolachas"
12024,3720882000905,7897773300634,doces e sobremesas
12025,75315333008002,7896058256406,"bolos, biscoitos e bolachas"
12026,47508411113945,7891150041332,bebidas lácteas
12027,6057223023112,7622300119621,doces e sobremesas
12028,47508411135833,7891000258477,bomboniere
12029,63960005917,7896292002005,doces e sobremesas
12030,8540603000198,7891999014498,"manteigas, patês e requeijão"
12031,47508411135833,7898295300812,cervejas
12032,71322150001301,7898915949155,cervejas
12033,71322150003266,7896622713861,massas e molhos
12034,6057223035552,7896000593719,sucos e refrescos
12035,17676214000185,7896085075575,"bolos, biscoitos e bolachas"
12036,47508411135833,7891000092699,iogurtes e sobremesas
12037,1915625001037,7894900011753,refrigerantes
12038,13004510024100,7891150054561,limpeza roupas
12039,47508411110687,7622300862367,bomboniere
12040,3720882000905,7506339396492,dental
12041,13004510024100,7896025525115,cabelo
12042,47508411110687,7891150061460,limpeza roupas
12043,63960005917,896905788156,massas e molhos
12044,71322150001301,7891000260937,bomboniere
12045,63960006212,7894900321753,refrigerantes
12046,63960005917,7896001260788,doces e sobremesas
12047,17676214000185,7891991011877,cervejas
12048,76430438007184,7898152997117,massas e molhos
12049,63960023575,7867005286579,massas e molhos
12050,47508411113945,7891167011861,massas e molhos
12051,6057223023112,7897395099329,cervejas
12052,6057223023112,7898215151784,doces e sobremesas
12053,32860231000676,7898623951952,cabelo
12054,13004510024100,7898064035631,higiene infantil
12055,71322150004408,7896071024518,"bolos, biscoitos e bolachas"
12056,5154589000368,7891000261002,iogurtes e sobremesas
12057,5154589000368,7896010000016,destilados
12058,47508411135833,7121000381982,pães e bolos industrializados
12059,75315333007111,7897158718467,cabelo
12060,32860231000676,7898022210070,bebidas lácteas
12061,63960023575,7891080147142,massas e molhos
12062,63960006212,7894900700015,refrigerantes
12063,8540603000198,7891000015391,leite
12064,71322150001301,7898951721050,cervejas
12065,71322150004408,7896022204907,"bolos, biscoitos e bolachas"
12066,13004510024100,7894900031515,refrigerantes
12067,32860231000676,7891150040960,limpeza roupas
12068,71322150001301,7896050411025,"bolos, biscoitos e bolachas"
12069,63960023575,7891150042759,massas e molhos
12070,71322150003266,7898951850118,massas e molhos
12071,3640467002219,7891032015222,massas e molhos
12072,32860231000676,7891150007406,cabelo
12073,75315333009246,7891999948908,massas e molhos
12074,6057223023112,7891048070284,doces e sobremesas
12075,47508411110687,7898215153108,leite
12076,9379531000101,7891079012420,massas e molhos
12077,3640467002219,7891962047560,"bolos, biscoitos e bolachas"
12078,63960023575,7896102502299,massas e molhos
12079,3720882000905,7891000243169,bomboniere
12080,47508411113945,7895000391424,limpeza roupas
12081,75315333008002,7896079813008,doces e sobremesas
12082,47508411152681,7891962036984,"bolos, biscoitos e bolachas"
12083,71322150004408,7894900035117,refrigerantes
12084,17676214000185,7891962054117,"bolos, biscoitos e bolachas"
12085,47508411113945,7898215152477,leite
12086,47508411113945,7891025109396,iogurtes e sobremesas
12087,32860231000676,7896013102663,limpeza roupas
12088,47508411113945,7898905385062,destilados
